Question,Answer,Category,URL
Azure 负载均衡器是什么？,"Azure 负载均衡器是基于第 4 层 (TCP、UDP)的负载均衡器，可在负载均衡集中定义的运行状况良好的服务实例之间分配传入流量，从而提高应用程序的可用性和网络性能。\n\n
可以将 Azure 负载均衡器配置：\n\n
* 对传入到虚拟机的 Internet 流量进行负载均衡。 此配置称为 [面向 Internet 的负载均衡](https://docs.azure.cn/load-balancer/load-balancer-internet-overview)。
* 对虚拟网络中虚拟机之间的流量、云服务中虚拟机之间的流量或本地计算机和跨界虚拟网络中虚拟机之间的流量进行负载均衡。 此配置称为[内部负载均衡](https://docs.azure.cn/load-balancer/load-balancer-internal-overview)。
* 将外部流量转发到特定的虚拟机。 
\n\n 更多有关 Azure 负载均衡器的详细信息，请参阅[Azure 负载均衡器概述](https://docs.azure.cn/load-balancer/load-balancer-overview)。",执行与维护,https://www.azure.cn/support/faq/
什么是 Azure 负载均衡器？,"Azure 负载均衡器是基于第 4 层 (TCP、UDP)的负载均衡器，可在负载均衡集中定义的运行状况良好的服务实例之间分配传入流量，从而提高应用程序的可用性和网络性能。\n\n
可以将 Azure 负载均衡器配置：\n\n
* 对传入到虚拟机的 Internet 流量进行负载均衡。 此配置称为 [面向 Internet 的负载均衡](https://docs.azure.cn/load-balancer/load-balancer-internet-overview)。
* 对虚拟网络中虚拟机之间的流量、云服务中虚拟机之间的流量或本地计算机和跨界虚拟网络中虚拟机之间的流量进行负载均衡。 此配置称为[内部负载均衡](https://docs.azure.cn/load-balancer/load-balancer-internal-overview)。
* 将外部流量转发到特定的虚拟机。 
\n\n 更多有关 Azure 负载均衡器的详细信息，请参阅[Azure 负载均衡器概述](https://docs.azure.cn/load-balancer/load-balancer-overview)。",执行与维护,https://www.azure.cn/support/faq/
负载均衡的机制是什么？,"Azure 负载均衡器是基于第 4 层 (TCP、UDP)的负载均衡器，可在负载均衡集中定义的运行状况良好的服务实例之间分配传入流量，从而提高应用程序的可用性和网络性能。\n\n
可以将 Azure 负载均衡器配置：\n\n
* 对传入到虚拟机的 Internet 流量进行负载均衡。 此配置称为 [面向 Internet 的负载均衡](https://docs.azure.cn/load-balancer/load-balancer-internet-overview)。
* 对虚拟网络中虚拟机之间的流量、云服务中虚拟机之间的流量或本地计算机和跨界虚拟网络中虚拟机之间的流量进行负载均衡。 此配置称为[内部负载均衡](https://docs.azure.cn/load-balancer/load-balancer-internal-overview)。
* 将外部流量转发到特定的虚拟机。 
\n\n 更多有关 Azure 负载均衡器的详细信息，请参阅[Azure 负载均衡器概述](https://docs.azure.cn/load-balancer/load-balancer-overview)。",执行与维护,https://www.azure.cn/support/faq/
"微软的 Exchange, Skype, SharePoint 支持部署在Azure 云端吗？","SharePoint 虚拟机模板是可以在 Azure 虚拟机模板上选择的，可以得到微软的官方支持。Exchange Server, Skype Server 用户可以自定义上传，但是无法获得微软官方的支持。",执行与维护,https://www.azure.cn/support/faq/
SQL Azure Database 与传统 SQL Server Database 有什么不同？,"SQL Server 是企业级数据库服务器，可提供“纵向扩展”关系数据存储并能够处理一组广泛的内部部署应用程序类型和方案。SQL Server 不是服务产品，并且不采用即付即用消费模式。SQL Server 按每服务器或每处理器获得许可，并且涉及一套丰富的服务器硬件。SQL Server 在您的数据中心或者托管提供商数据中心中的硬件上运行。
Azure SQL Database 是高度可用的分布式“横向扩展”数据库服务，由世纪互联在云中托管。借助 Azure SQL Database，可以服务的形式轻松设置和部署关系数据库功能。开发人员或管理员不必安装、设置以及修补或管理任何软件。高可用性、备份和恢复、地理分布以及灾难恢复内置于该项服务中。Azure SQL Database 针对需要以低于传统纵向扩展体系结构的成本提供高度扩展和高可用性的应用程序进行设计和优化。因此，Azure SQL Database 能够 在商用硬件上提供高度可用的横向扩展解决方案，并以服务的形式提供数据库功能。
有关更多详细信息，请访问 [SQL Azure](https://www.azure.cn/blog/2010/05/24/sql-azure-vs-sql-server) 网页。",执行与维护,https://www.azure.cn/support/faq/
SQL Azure Database 与传统 SQL Server Database 的区别？,"SQL Server 是企业级数据库服务器，可提供“纵向扩展”关系数据存储并能够处理一组广泛的内部部署应用程序类型和方案。SQL Server 不是服务产品，并且不采用即付即用消费模式。SQL Server 按每服务器或每处理器获得许可，并且涉及一套丰富的服务器硬件。SQL Server 在您的数据中心或者托管提供商数据中心中的硬件上运行。
Azure SQL Database 是高度可用的分布式“横向扩展”数据库服务，由世纪互联在云中托管。借助 Azure SQL Database，可以服务的形式轻松设置和部署关系数据库功能。开发人员或管理员不必安装、设置以及修补或管理任何软件。高可用性、备份和恢复、地理分布以及灾难恢复内置于该项服务中。Azure SQL Database 针对需要以低于传统纵向扩展体系结构的成本提供高度扩展和高可用性的应用程序进行设计和优化。因此，Azure SQL Database 能够 在商用硬件上提供高度可用的横向扩展解决方案，并以服务的形式提供数据库功能。
有关更多详细信息，请访问 [SQL Azure](https://www.azure.cn/blog/2010/05/24/sql-azure-vs-sql-server) 网页。",执行与维护,https://www.azure.cn/support/faq/
我在创建相关服务（云计算）时，是否可以选择其 VIP 地址的区域（中国东部，中国北部）？,VIP 地址是根据客户创建相关服务时选择的区域（中国北部，中国东部）来决定的，从 Microsoft 管理的 IP 地址池中随机分配的。例如，客户选择的是 China North，那么会优先分配中国北部区域的IP地址。,执行与维护,https://www.azure.cn/support/faq/
维护时段期间，单个 IaaS 虚拟机或 PaaS 角色实例要保持多长时间的脱机状态？,单个 IaaS 虚拟机或 PaaS 角色实例自助维护一般需要 15 分钟左右即可，而计划维护需要 30~45 分钟。,执行与维护,https://www.azure.cn/support/faq/
什么是可用性集？如何使用可用性集提高应用的可用性？,"可用性集是一种逻辑分组功能，在 Azure 中使用它可以确保将 VM 资源部署在 Azure 数据中心后，这些资源相互隔离。

Azure 确保可用性集中部署的 VM 能够跨多个物理服务器、计算机架、存储单元和网络交换机运行。 如果出现硬件或 Azure 软件故障、 VM 更新和应用程序更新，只有一部分 VM 会受到影响，整体应用程序仍会保持运行，可供客户使用。

更多详细信息请参阅[Azure IaaS 用户手册](https://docs.azure.cn/articles/training/azure-iaas-user-manual-part1)以及[如何使用可用性集](https://docs.azure.cn/virtual-machines/windows/tutorial-availability-sets)。",执行与维护,https://www.azure.cn/support/faq/
什么是更新域和故障域？,"可用性集是一种逻辑分组功能，在 Azure 中使用它可以确保将 VM 资源部署在 Azure 数据中心后，这些资源相互隔离。

Azure 确保可用性集中部署的 VM 能够跨多个物理服务器、计算机架、存储单元和网络交换机运行。 如果出现硬件或 Azure 软件故障、 VM 更新和应用程序更新，只有一部分 VM 会受到影响，整体应用程序仍会保持运行，可供客户使用。

更多详细信息请参阅[Azure IaaS 用户手册](https://docs.azure.cn/articles/training/azure-iaas-user-manual-part1)以及[如何使用可用性集](https://docs.azure.cn/virtual-machines/windows/tutorial-availability-sets)。",执行与维护,https://www.azure.cn/support/faq/
可用性集是什么？,"可用性集是一种逻辑分组功能，在 Azure 中使用它可以确保将 VM 资源部署在 Azure 数据中心后，这些资源相互隔离。

Azure 确保可用性集中部署的 VM 能够跨多个物理服务器、计算机架、存储单元和网络交换机运行。 如果出现硬件或 Azure 软件故障、 VM 更新和应用程序更新，只有一部分 VM 会受到影响，整体应用程序仍会保持运行，可供客户使用。

更多详细信息请参阅[Azure IaaS 用户手册](https://docs.azure.cn/articles/training/azure-iaas-user-manual-part1)以及[如何使用可用性集](https://docs.azure.cn/virtual-machines/windows/tutorial-availability-sets)。",执行与维护,https://www.azure.cn/support/faq/
如何提高应用的可用性？,"可用性集是一种逻辑分组功能，在 Azure 中使用它可以确保将 VM 资源部署在 Azure 数据中心后，这些资源相互隔离。

Azure 确保可用性集中部署的 VM 能够跨多个物理服务器、计算机架、存储单元和网络交换机运行。 如果出现硬件或 Azure 软件故障、 VM 更新和应用程序更新，只有一部分 VM 会受到影响，整体应用程序仍会保持运行，可供客户使用。

更多详细信息请参阅[Azure IaaS 用户手册](https://docs.azure.cn/articles/training/azure-iaas-user-manual-part1)以及[如何使用可用性集](https://docs.azure.cn/virtual-machines/windows/tutorial-availability-sets)。",执行与维护,https://www.azure.cn/support/faq/
怎样提高应用的可用性？,"可用性集是一种逻辑分组功能，在 Azure 中使用它可以确保将 VM 资源部署在 Azure 数据中心后，这些资源相互隔离。

Azure 确保可用性集中部署的 VM 能够跨多个物理服务器、计算机架、存储单元和网络交换机运行。 如果出现硬件或 Azure 软件故障、 VM 更新和应用程序更新，只有一部分 VM 会受到影响，整体应用程序仍会保持运行，可供客户使用。

更多详细信息请参阅[Azure IaaS 用户手册](https://docs.azure.cn/articles/training/azure-iaas-user-manual-part1)以及[如何使用可用性集](https://docs.azure.cn/virtual-machines/windows/tutorial-availability-sets)。",执行与维护,https://www.azure.cn/support/faq/
如何让虚拟机退出维护？,在整个维护阶段关闭虚拟机即可。,执行与维护,https://www.azure.cn/support/faq/
我能否选择让我的虚拟机退出此维护？,在整个维护阶段关闭虚拟机即可。,执行与维护,https://www.azure.cn/support/faq/
Azure 能不能创建 Windows Server 2003 虚拟机？,"官方支持的 Windows Server 虚拟机模板为：*   Windows Server 2008 R2*   Windows Server 2012, Windows Server 2012 R2 * Windows Server 2016  客户可以自己在本地使用 Hyper-V 创建 Server 2003 的虚拟机模板至 Azure 云端，但是如果这个虚拟机出现问题，就没有办法获得微软官方的支持。",执行与维护,https://www.azure.cn/support/faq/
我可以在 Azure 创建 Windows Server 2003 的虚拟机吗？,"官方支持的 Windows Server 虚拟机模板为：*   Windows Server 2008 R2*   Windows Server 2012, Windows Server 2012 R2 * Windows Server 2016  客户可以自己在本地使用 Hyper-V 创建 Server 2003 的虚拟机模板至 Azure 云端，但是如果这个虚拟机出现问题，就没有办法获得微软官方的支持。",执行与维护,https://www.azure.cn/support/faq/
如何提高虚拟机的可用性？,我们建议您使用架构中的[可用性集](https://docs.azure.cn/virtual-machines/virtual-machines-linux-manage-availability)，以防止预先计划的维护引起停机。在可用性集中，对于云服务和虚拟机，此维护一次只更新一个更新域 ( UD ) 中的实例。同时，我们也鼓励客户针对可用性集与微软联系人（销售现场人员、技术支持客户经理等）协作。有关详细信息，请访问[管理虚拟机的可用性](https://docs.azure.cn/virtual-machines/virtual-machines-linux-manage-availability)网页。,执行与维护,https://www.azure.cn/support/faq/
怎样提高虚拟机的可用性？,我们建议您使用架构中的[可用性集](https://docs.azure.cn/virtual-machines/virtual-machines-linux-manage-availability)，以防止预先计划的维护引起停机。在可用性集中，对于云服务和虚拟机，此维护一次只更新一个更新域 ( UD ) 中的实例。同时，我们也鼓励客户针对可用性集与微软联系人（销售现场人员、技术支持客户经理等）协作。有关详细信息，请访问[管理虚拟机的可用性](https://docs.azure.cn/virtual-machines/virtual-machines-linux-manage-availability)网页。,执行与维护,https://www.azure.cn/support/faq/
我应当采取何种措施来降低此维护对我的运行中应用程序造成的影响和风险？,我们建议您使用架构中的[可用性集](https://docs.azure.cn/virtual-machines/virtual-machines-linux-manage-availability)，以防止预先计划的维护引起停机。在可用性集中，对于云服务和虚拟机，此维护一次只更新一个更新域 ( UD ) 中的实例。同时，我们也鼓励客户针对可用性集与微软联系人（销售现场人员、技术支持客户经理等）协作。有关详细信息，请访问[管理虚拟机的可用性](https://docs.azure.cn/virtual-machines/virtual-machines-linux-manage-availability)网页。,执行与维护,https://www.azure.cn/support/faq/
提高虚拟机的可用性,我们建议您使用架构中的[可用性集](https://docs.azure.cn/virtual-machines/virtual-machines-linux-manage-availability)，以防止预先计划的维护引起停机。在可用性集中，对于云服务和虚拟机，此维护一次只更新一个更新域 ( UD ) 中的实例。同时，我们也鼓励客户针对可用性集与微软联系人（销售现场人员、技术支持客户经理等）协作。有关详细信息，请访问[管理虚拟机的可用性](https://docs.azure.cn/virtual-machines/virtual-machines-linux-manage-availability)网页。,执行与维护,https://www.azure.cn/support/faq/
如果我的虚拟机受影响时间相对较短，我是否可以自定维护时间点？,用户可以自定虚拟机维护时间。对于需要重启虚拟机的维护，系统会提前告知客户。计划维护有两个阶段：用户自助维护和系统自助维护。客户可以在用户自助维护阶段内查看虚拟机状态，并启动自助式维护和重新启动虚拟机。更多有关虚拟机维护的信息，请参阅Azure 虚拟机维护和更新以及计划内维护。,执行与维护,https://www.azure.cn/support/faq/
在 Azure Virtual Machine 中可以再创建虚拟机吗,目前，中国区 Azure 虚拟机中不可以再创建虚拟机。Azure 虚拟机的 Dv3 和 Ev3 系列是支持嵌套虚拟化的，但是目前中国区 Azure 暂时还不支持创建该系列虚拟机。,执行与维护,https://www.azure.cn/support/faq/
我是否可以在 Azure Virtual Machine 中再创建虚拟机呢？,目前，中国区 Azure 虚拟机中不可以再创建虚拟机。Azure 虚拟机的 Dv3 和 Ev3 系列是支持嵌套虚拟化的，但是目前中国区 Azure 暂时还不支持创建该系列虚拟机。,执行与维护,https://www.azure.cn/support/faq/
Azure 平台支持的客户自定义 Windows 及 Linux系统的版本？,详情请参阅：[从专用磁盘创建 Windows VM](https://docs.azure.cn/virtual-machines/windows/create-vm-specialized) 以及[Azure 认可的 Linux 发行版](https://docs.azure.cn/virtual-machines/linux/endorsed-distros)。,执行与维护,https://www.azure.cn/support/faq/
Azure Site to Site VPN客户本地网络设备的支持列表？,请参阅[ Site to Site VPN](https://docs.azure.cn/vpn-gateway/vpn-gateway-about-vpn-devices)信息。,执行与维护,https://www.azure.cn/support/faq/
为何无法从本地 Ping 通 Azure VM 的 VIP IP 地址和端口？,通过 VIP 地址访问虚拟机时网络通讯需要通过 Azure Load Balancer 。 Azure Load Balancer 目前不开放 ICMP 协议。Ping 属于 ICMP 协议组，因此无法通过 Load Balancer。 客户需要通过 VIP 检验虚拟机连接性的时候，可以通过 TCP 协议相关工具来操作。更多详细信息，请参阅[使用 PsPing & PaPing 进行 TCP 端口连通性测试](https://docs.azure.cn/articles/azure-operations-guide/virtual-network/aog-virtual-network-tcp-psping-paping-connectivity)。,执行与维护,https://www.azure.cn/support/faq/
如何从本地 Ping 通 Azure VM 的 VIP IP 地址和端口？,通过 VIP 地址访问虚拟机时网络通讯需要通过 Azure Load Balancer 。 Azure Load Balancer 目前不开放 ICMP 协议。Ping 属于 ICMP 协议组，因此无法通过 Load Balancer。 客户需要通过 VIP 检验虚拟机连接性的时候，可以通过 TCP 协议相关工具来操作。更多详细信息，请参阅[使用 PsPing & PaPing 进行 TCP 端口连通性测试](https://docs.azure.cn/articles/azure-operations-guide/virtual-network/aog-virtual-network-tcp-psping-paping-connectivity)。,执行与维护,https://www.azure.cn/support/faq/
如何将已有虚拟机添加到新建虚拟网络?,"首先，创建一个虚拟网络，然后在创建虚拟机时，选择之前创建的虚拟网络，将虚拟机添加到虚拟网络中。详细步骤请参阅[如何将虚拟机添加到虚拟网络](https://docs.azure.cn/virtual-network/virtual-network-get-started-vnet-subnet)。

虚拟机放入虚拟网络后可以保证虚拟机间通过内网通信，而且可以配置 P2S S2S VPN等高级功能。

如果虚拟机在建立时没有加入虚拟网络，则之后无法将其加入一个虚拟网络。目前只能删除该虚拟机（选择保留数据磁盘），利用保留的数据磁盘的重新创建一个虚拟机，并在创建 此虚拟机时选择加入到已有的虚拟网络中。",执行与维护,https://www.azure.cn/support/faq/
如何将虚拟机添加到虚拟网络？,"首先，创建一个虚拟网络，然后在创建虚拟机时，选择之前创建的虚拟网络，将虚拟机添加到虚拟网络中。详细步骤请参阅[如何将虚拟机添加到虚拟网络](https://docs.azure.cn/virtual-network/virtual-network-get-started-vnet-subnet)。

虚拟机放入虚拟网络后可以保证虚拟机间通过内网通信，而且可以配置 P2S S2S VPN等高级功能。

如果虚拟机在建立时没有加入虚拟网络，则之后无法将其加入一个虚拟网络。目前只能删除该虚拟机（选择保留数据磁盘），利用保留的数据磁盘的重新创建一个虚拟机，并在创建 此虚拟机时选择加入到已有的虚拟网络中。",执行与维护,https://www.azure.cn/support/faq/
如何将虚拟机添加到虚拟网络？将虚拟机放入虚拟机网络与不建虚拟机网络的区别？如何将已有虚拟机放入新建虚拟网络？,"首先，创建一个虚拟网络，然后在创建虚拟机时，选择之前创建的虚拟网络，将虚拟机添加到虚拟网络中。详细步骤请参阅[如何将虚拟机添加到虚拟网络](https://docs.azure.cn/virtual-network/virtual-network-get-started-vnet-subnet)。

虚拟机放入虚拟网络后可以保证虚拟机间通过内网通信，而且可以配置 P2S S2S VPN等高级功能。

如果虚拟机在建立时没有加入虚拟网络，则之后无法将其加入一个虚拟网络。目前只能删除该虚拟机（选择保留数据磁盘），利用保留的数据磁盘的重新创建一个虚拟机，并在创建 此虚拟机时选择加入到已有的虚拟网络中。",执行与维护,https://www.azure.cn/support/faq/
将虚拟机放入虚拟机网络与不建虚拟机网络的区别？,"首先，创建一个虚拟网络，然后在创建虚拟机时，选择之前创建的虚拟网络，将虚拟机添加到虚拟网络中。详细步骤请参阅[如何将虚拟机添加到虚拟网络](https://docs.azure.cn/virtual-network/virtual-network-get-started-vnet-subnet)。

虚拟机放入虚拟网络后可以保证虚拟机间通过内网通信，而且可以配置 P2S S2S VPN等高级功能。

如果虚拟机在建立时没有加入虚拟网络，则之后无法将其加入一个虚拟网络。目前只能删除该虚拟机（选择保留数据磁盘），利用保留的数据磁盘的重新创建一个虚拟机，并在创建 此虚拟机时选择加入到已有的虚拟网络中。",执行与维护,https://www.azure.cn/support/faq/
Azure 订阅支持电汇支付方式？如何具体操作？,"* 1 元试用订阅 \n\n
不支持电汇方式付款。1 元试用订阅仅支持支付宝和银联在线支付两种线上付款方式。\n\n
* 标准预付费订阅 \n\n
支持电汇付款。标准预付费订阅支持支付宝、银联在线支付和电汇三种支付方式，选择前两种线上支付的最低付款金额为 1,000 元人民币，电汇的最低支付金额为 5,000 元人民币。电汇的详情操作方式请参考[电汇说明](https://docs.azure.cn/zh-cn/billing/billing-pay-for-subscription-via-wire-transfer)。",注册问题,https://www.azure.cn/support/faq/
什么是 OrgID？它跟试用订阅与标准预付费订阅有什么关系？,"* 组织通常对应一个企业或其他团体，如学校。
一个企业也可以向 Azure AD 注册多个组织，如不同部门注册为不同的组织；

多个企业也可以联合向 Azure AD 注册为一个组织，用于某个合作项目。 

* 组织 ID 简称 OrgID，是由世纪互联运营的 Microsoft Azure 提供的特殊用户名系统。
当前可供注册的域是 *.partner.onmschina.cn，* 代表用户注册部分，唯一标识用户在 Azure AD 中注册的组织。 

* 账户是指客户在已注册的组织中创建的账号，可用于登录订阅。 
如果客户注册的组织域名为 contoso.partner.onmschina.cn，那么可以为组织内的 ABC 创建账号： ABC@contoso.partner.onmschina.cn。",注册问题,https://www.azure.cn/support/faq/
什么是组织、组织 ID 和账户？,"* 组织通常对应一个企业或其他团体，如学校。
一个企业也可以向 Azure AD 注册多个组织，如不同部门注册为不同的组织；

多个企业也可以联合向 Azure AD 注册为一个组织，用于某个合作项目。 

* 组织 ID 简称 OrgID，是由世纪互联运营的 Microsoft Azure 提供的特殊用户名系统。
当前可供注册的域是 *.partner.onmschina.cn，* 代表用户注册部分，唯一标识用户在 Azure AD 中注册的组织。 

* 账户是指客户在已注册的组织中创建的账号，可用于登录订阅。 
如果客户注册的组织域名为 contoso.partner.onmschina.cn，那么可以为组织内的 ABC 创建账号： ABC@contoso.partner.onmschina.cn。",注册问题,https://www.azure.cn/support/faq/
1 元试用订阅是否可以重复注册？,不可以重复注册 1 元试用订阅。为了让更多客户可以体验到 Azure 服务，每位新客户仅有一次享受本优惠的机会，注意同一个身份证、同一个付费账户只能购买一次。如果您需要多个订阅或者您的 1 元试用订阅已到期，请使用[标准预付费订阅](https://www.azure.cn/offers/ms-mc-arz-33p/)。,注册问题,https://www.azure.cn/support/faq/
是否可以申请注册多个 1 元试用订阅？,不可以重复注册 1 元试用订阅。为了让更多客户可以体验到 Azure 服务，每位新客户仅有一次享受本优惠的机会，注意同一个身份证、同一个付费账户只能购买一次。如果您需要多个订阅或者您的 1 元试用订阅已到期，请使用[标准预付费订阅](https://www.azure.cn/offers/ms-mc-arz-33p/)。,注册问题,https://www.azure.cn/support/faq/
注册多个1元试用订阅,不可以重复注册 1 元试用订阅。为了让更多客户可以体验到 Azure 服务，每位新客户仅有一次享受本优惠的机会，注意同一个身份证、同一个付费账户只能购买一次。如果您需要多个订阅或者您的 1 元试用订阅已到期，请使用[标准预付费订阅](https://www.azure.cn/offers/ms-mc-arz-33p/)。,注册问题,https://www.azure.cn/support/faq/
能不能注册多个1元试用订阅？,不可以重复注册 1 元试用订阅。为了让更多客户可以体验到 Azure 服务，每位新客户仅有一次享受本优惠的机会，注意同一个身份证、同一个付费账户只能购买一次。如果您需要多个订阅或者您的 1 元试用订阅已到期，请使用[标准预付费订阅](https://www.azure.cn/offers/ms-mc-arz-33p/)。,注册问题,https://www.azure.cn/support/faq/
能不能重复注册1元试用订阅？,不可以重复注册 1 元试用订阅。为了让更多客户可以体验到 Azure 服务，每位新客户仅有一次享受本优惠的机会，注意同一个身份证、同一个付费账户只能购买一次。如果您需要多个订阅或者您的 1 元试用订阅已到期，请使用[标准预付费订阅](https://www.azure.cn/offers/ms-mc-arz-33p/)。,注册问题,https://www.azure.cn/support/faq/
我一定要提供身份证资料才能完成注册吗？,为了遵守相关法律法规要求，保证每位订阅用户的账户安全，需要每位注册用户提供个人身份信息进行实名制认证，以便取得安全的 Azure 服务。,注册问题,https://www.azure.cn/support/faq/
注册 Azure 账户必须提供身份证资料吗？,为了遵守相关法律法规要求，保证每位订阅用户的账户安全，需要每位注册用户提供个人身份信息进行实名制认证，以便取得安全的 Azure 服务。,注册问题,https://www.azure.cn/support/faq/
注册Azure账户时，到付款阶段，支付信息无法加载成功或提示未收到付款信息？,出现此问题，有可能因为您的浏览器不支持第三方 Cookie，您可以参考“[Azure 线上注册常见问题](https://docs.azure.cn/zh-cn/articles/azure-operations-guide/commerce/billing/aog-billing-sign-in-issues-faq)”获得更多帮助。,注册问题,https://www.azure.cn/support/faq/
如何通过 Office 365 账号注册 Azure 订阅？,可以用 Office 365 账户资料进行 Azure 订阅的注册。针对已经购买了中国 Office 365 产品的用户，如果您想要使用相同账号同时管理 Office 365 与 Azure 的服务，欢迎参考[通过 Office 365 账号购买 Azure 订阅](https://docs.azure.cn/zh-cn/billing/billing-use-existing-office-365-account-azure-subscription)。,注册问题,https://www.azure.cn/support/faq/
我有 Office 365 的账户，可以用这个账户资料进行 Azure 订阅的注册吗？,可以用 Office 365 账户资料进行 Azure 订阅的注册。针对已经购买了中国 Office 365 产品的用户，如果您想要使用相同账号同时管理 Office 365 与 Azure 的服务，欢迎参考[通过 Office 365 账号购买 Azure 订阅](https://docs.azure.cn/zh-cn/billing/billing-use-existing-office-365-account-azure-subscription)。,注册问题,https://www.azure.cn/support/faq/
用Office 365账号注册Azure订阅,可以用 Office 365 账户资料进行 Azure 订阅的注册。针对已经购买了中国 Office 365 产品的用户，如果您想要使用相同账号同时管理 Office 365 与 Azure 的服务，欢迎参考[通过 Office 365 账号购买 Azure 订阅](https://docs.azure.cn/zh-cn/billing/billing-use-existing-office-365-account-azure-subscription)。,注册问题,https://www.azure.cn/support/faq/
能否通过 Office 365 账号注册 Azure 订阅？,可以用 Office 365 账户资料进行 Azure 订阅的注册。针对已经购买了中国 Office 365 产品的用户，如果您想要使用相同账号同时管理 Office 365 与 Azure 的服务，欢迎参考[通过 Office 365 账号购买 Azure 订阅](https://docs.azure.cn/zh-cn/billing/billing-use-existing-office-365-account-azure-subscription)。,注册问题,https://www.azure.cn/support/faq/
我应该如何监控剩余额度及有效期，以避免服务停止造成的不便？,在使用由世纪互联运营的 Microsoft Azure 服务期间，您预留的联系人邮箱将每周收到剩余金额及有效期的提醒邮件。您也可以随时登录[Azure 账户中心](https://account.windowsazure.cn/subscriptions)查看剩余金额及有效期，建议您根据实际使用量进行评估，预留充足的余额。,注册问题,https://www.azure.cn/support/faq/
在使用 1 元试用的一个月有效期内，是否可以转换为标准预付费订阅？如何转换？,"在您 1 元试用订阅的有效期内到订阅到期删除前，您都可以随时将该订阅升级为标准预付费订阅。您可以在[Azure 账户中心](https://account.windowsazure.cn/subscriptions)点击""立即升级""，充值至少人民币 1,000 元到您的帐户即可成为标准预付费订阅，具体步骤请参考[从 1 元试用订阅升级](https://docs.azure.cn/zh-cn/billing/billing-upgrade-1rmb-trial)。",注册问题,https://www.azure.cn/support/faq/
如何将 1 元试用订阅升级为标准预付费订阅？,"在您 1 元试用订阅的有效期内到订阅到期删除前，您都可以随时将该订阅升级为标准预付费订阅。您可以在[Azure 账户中心](https://account.windowsazure.cn/subscriptions)点击""立即升级""，充值至少人民币 1,000 元到您的帐户即可成为标准预付费订阅，具体步骤请参考[从 1 元试用订阅升级](https://docs.azure.cn/zh-cn/billing/billing-upgrade-1rmb-trial)。",注册问题,https://www.azure.cn/support/faq/
如何将 1 元试用订阅转换为标准预付费订阅？,"在您 1 元试用订阅的有效期内到订阅到期删除前，您都可以随时将该订阅升级为标准预付费订阅。您可以在[Azure 账户中心](https://account.windowsazure.cn/subscriptions)点击""立即升级""，充值至少人民币 1,000 元到您的帐户即可成为标准预付费订阅，具体步骤请参考[从 1 元试用订阅升级](https://docs.azure.cn/zh-cn/billing/billing-upgrade-1rmb-trial)。",注册问题,https://www.azure.cn/support/faq/
注册 1 元试用发现手机验证出现问题怎么办？,如果您的手机号码已经进行过 1 元试用订阅的申请并且通过了手机验证，但是您没有完成全部的注册流程而是中途退出了，那么您将可能无法再次使用该手机号码进行申请。如果遇到此类问题，请尝试使用另外的手机号码重新进行验证或者您也可以[联系世纪互联支持团队](https://www.azure.cn/support/contact/)寻求帮助。,注册问题,https://www.azure.cn/support/faq/
注册 1 元试用订阅时无法通过手机验证该怎么办？,如果您的手机号码已经进行过 1 元试用订阅的申请并且通过了手机验证，但是您没有完成全部的注册流程而是中途退出了，那么您将可能无法再次使用该手机号码进行申请。如果遇到此类问题，请尝试使用另外的手机号码重新进行验证或者您也可以[联系世纪互联支持团队](https://www.azure.cn/support/contact/)寻求帮助。,注册问题,https://www.azure.cn/support/faq/
什么是标准预付费订阅？有什么特点？,"标准预付费订阅需要通过预付费方式进行购买。按照用户的实际使用量扣减余额，不支持超额使用，当余额为 0 时服务将被即刻停用，需要充值才能继续使用。标准预付费订阅采用线上支付最低预付充值金额为 1,000 元，采用电汇支付最低预付金额为 5,000 元，有效期为单次充值后 12 个月 。 *   [标准预付产品详情](https://www.azure.cn/offers/ms-mc-arz-33p/)*   [我要购买](https://www.azure.cn/pricing/pia-waiting-list/?form-type=identityauth/)*   [标准预付费订阅注册流程](https://docs.azure.cn/zh-cn/billing/billing-sign-up-azure-account-and-get-a-pia-subscription)",注册问题,https://www.azure.cn/support/faq/
标准预付费订阅,"标准预付费订阅需要通过预付费方式进行购买。按照用户的实际使用量扣减余额，不支持超额使用，当余额为 0 时服务将被即刻停用，需要充值才能继续使用。标准预付费订阅采用线上支付最低预付充值金额为 1,000 元，采用电汇支付最低预付金额为 5,000 元，有效期为单次充值后 12 个月 。 *   [标准预付产品详情](https://www.azure.cn/offers/ms-mc-arz-33p/)*   [我要购买](https://www.azure.cn/pricing/pia-waiting-list/?form-type=identityauth/)*   [标准预付费订阅注册流程](https://docs.azure.cn/zh-cn/billing/billing-sign-up-azure-account-and-get-a-pia-subscription)",注册问题,https://www.azure.cn/support/faq/
