Query,UTC DateTime,Response
Hi,05/07/2018 07:17:34,"{""query"":""Hi"",""intents"":[{""intent"":""Angry"",""score"":0.008469304},{""intent"":""AreYouBot"",""score"":1.5298049E-08},{""intent"":""GoodBye"",""score"":0.0803905055},{""intent"":""Greetings"",""score"":0.59514004},{""intent"":""None"",""score"":0.176156163},{""intent"":""Praise"",""score"":0.01672239}],""entities"":[]}"
Hi,05/11/2018 14:58:23,"{""query"":""Hi"",""intents"":[{""intent"":""Angry"",""score"":0.00229359721},{""intent"":""AreYouBot"",""score"":0.000375047355},{""intent"":""GoodBye"",""score"":0.0244859867},{""intent"":""Greetings"",""score"":0.8947456},{""intent"":""None"",""score"":0.09267895},{""intent"":""Praise"",""score"":0.00413660146}],""entities"":[]}"
Hi,05/14/2018 08:07:26,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/09/2018 05:31:05,"{""query"":""Hi"",""intents"":[{""intent"":""Angry"",""score"":0.008469304},{""intent"":""AreYouBot"",""score"":1.5298049E-08},{""intent"":""GoodBye"",""score"":0.0803905055},{""intent"":""Greetings"",""score"":0.59514004},{""intent"":""None"",""score"":0.176156163},{""intent"":""Praise"",""score"":0.01672239}],""entities"":[]}"
Hi,05/15/2018 02:09:05,"{""query"":""Hi "",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/15/2018 02:16:37,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/14/2018 07:34:35,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/18/2018 01:55:16,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0245561879},{""intent"":""Greetings"",""score"":0.895017743},{""intent"":""None"",""score"":0.0881907344}],""entities"":[]}"
Hi,05/14/2018 07:31:32,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/14/2018 08:07:14,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/15/2018 06:43:36,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0245561879},{""intent"":""Greetings"",""score"":0.895017743},{""intent"":""None"",""score"":0.0881907344}],""entities"":[]}"
Hi,05/16/2018 10:55:15,"{""query"":""Hi "",""intents"":[{""intent"":""GoodBye"",""score"":0.0245561879},{""intent"":""Greetings"",""score"":0.895017743},{""intent"":""None"",""score"":0.0881907344}],""entities"":[]}"
Hi,05/14/2018 08:18:44,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/14/2018 07:20:17,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/14/2018 14:47:48,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/15/2018 06:29:13,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0245561879},{""intent"":""Greetings"",""score"":0.895017743},{""intent"":""None"",""score"":0.0881907344}],""entities"":[]}"
Hi,05/11/2018 02:26:10,"{""query"":""Hi"",""intents"":[{""intent"":""Angry"",""score"":0.0023395638},{""intent"":""AreYouBot"",""score"":0.000383470033},{""intent"":""GoodBye"",""score"":0.0241956841},{""intent"":""Greetings"",""score"":0.8939362},{""intent"":""None"",""score"":0.09052155},{""intent"":""Praise"",""score"":0.00473276945}],""entities"":[]}"
Hi,05/14/2018 07:55:46,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/14/2018 07:25:20,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/11/2018 13:06:32,"{""query"":""Hi"",""intents"":[{""intent"":""Angry"",""score"":0.00229359721},{""intent"":""AreYouBot"",""score"":0.000375047355},{""intent"":""GoodBye"",""score"":0.0244859867},{""intent"":""Greetings"",""score"":0.8947456},{""intent"":""None"",""score"":0.09267895},{""intent"":""Praise"",""score"":0.00413660146}],""entities"":[]}"
Hi,05/16/2018 09:19:13,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0245561879},{""intent"":""Greetings"",""score"":0.895017743},{""intent"":""None"",""score"":0.0881907344}],""entities"":[]}"
Hi,05/15/2018 06:23:33,"{""query"":""Hi "",""intents"":[{""intent"":""GoodBye"",""score"":0.0245561879},{""intent"":""Greetings"",""score"":0.895017743},{""intent"":""None"",""score"":0.0881907344}],""entities"":[]}"
Hi,05/11/2018 01:55:59,"{""query"":""Hi"",""intents"":[{""intent"":""Angry"",""score"":0.0023395638},{""intent"":""AreYouBot"",""score"":0.000383470033},{""intent"":""GoodBye"",""score"":0.0241956841},{""intent"":""Greetings"",""score"":0.8939362},{""intent"":""None"",""score"":0.09052155},{""intent"":""Praise"",""score"":0.00473276945}],""entities"":[]}"
Hi,05/11/2018 01:53:40,"{""query"":""Hi"",""intents"":[{""intent"":""Angry"",""score"":0.0023395638},{""intent"":""AreYouBot"",""score"":0.000383470033},{""intent"":""GoodBye"",""score"":0.0241956841},{""intent"":""Greetings"",""score"":0.8939362},{""intent"":""None"",""score"":0.09052155},{""intent"":""Praise"",""score"":0.00473276945}],""entities"":[]}"
Hi,05/14/2018 07:32:18,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/11/2018 01:20:11,"{""query"":""Hi"",""intents"":[{""intent"":""Angry"",""score"":0.0023395638},{""intent"":""AreYouBot"",""score"":0.000383470033},{""intent"":""GoodBye"",""score"":0.0241956841},{""intent"":""Greetings"",""score"":0.8939362},{""intent"":""None"",""score"":0.09052155},{""intent"":""Praise"",""score"":0.00473276945}],""entities"":[]}"
Hi,05/15/2018 04:31:28,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0245561879},{""intent"":""Greetings"",""score"":0.895017743},{""intent"":""None"",""score"":0.0881907344}],""entities"":[]}"
Hi,05/11/2018 13:17:30,"{""query"":""Hi"",""intents"":[{""intent"":""Angry"",""score"":0.00229359721},{""intent"":""AreYouBot"",""score"":0.000375047355},{""intent"":""GoodBye"",""score"":0.0244859867},{""intent"":""Greetings"",""score"":0.8947456},{""intent"":""None"",""score"":0.09267895},{""intent"":""Praise"",""score"":0.00413660146}],""entities"":[]}"
Hi,05/14/2018 04:06:00,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/14/2018 08:03:24,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/17/2018 09:34:19,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0245561879},{""intent"":""Greetings"",""score"":0.895017743},{""intent"":""None"",""score"":0.0881907344}],""entities"":[]}"
Hi,05/11/2018 01:54:11,"{""query"":""Hi"",""intents"":[{""intent"":""Angry"",""score"":0.0023395638},{""intent"":""AreYouBot"",""score"":0.000383470033},{""intent"":""GoodBye"",""score"":0.0241956841},{""intent"":""Greetings"",""score"":0.8939362},{""intent"":""None"",""score"":0.09052155},{""intent"":""Praise"",""score"":0.00473276945}],""entities"":[]}"
Hi,05/11/2018 14:58:37,"{""query"":""Hi"",""intents"":[{""intent"":""Angry"",""score"":0.00229359721},{""intent"":""AreYouBot"",""score"":0.000375047355},{""intent"":""GoodBye"",""score"":0.0244859867},{""intent"":""Greetings"",""score"":0.8947456},{""intent"":""None"",""score"":0.09267895},{""intent"":""Praise"",""score"":0.00413660146}],""entities"":[]}"
Hi,05/18/2018 07:31:17,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0245561879},{""intent"":""Greetings"",""score"":0.895017743},{""intent"":""None"",""score"":0.0881907344}],""entities"":[]}"
Hi,05/16/2018 08:36:12,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0245561879},{""intent"":""Greetings"",""score"":0.895017743},{""intent"":""None"",""score"":0.0881907344}],""entities"":[]}"
Hi,05/09/2018 07:50:31,"{""query"":""Hi "",""intents"":[{""intent"":""Angry"",""score"":0.008469304},{""intent"":""AreYouBot"",""score"":1.5298049E-08},{""intent"":""GoodBye"",""score"":0.0803905055},{""intent"":""Greetings"",""score"":0.59514004},{""intent"":""None"",""score"":0.176156163},{""intent"":""Praise"",""score"":0.01672239}],""entities"":[]}"
Hi,05/11/2018 09:45:10,"{""query"":""Hi"",""intents"":[{""intent"":""Angry"",""score"":0.00229359721},{""intent"":""AreYouBot"",""score"":0.000375047355},{""intent"":""GoodBye"",""score"":0.0244859867},{""intent"":""Greetings"",""score"":0.8947456},{""intent"":""None"",""score"":0.09267895},{""intent"":""Praise"",""score"":0.00413660146}],""entities"":[]}"
Hi,05/14/2018 14:48:11,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/14/2018 05:07:27,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/09/2018 09:14:39,"{""query"":""Hi "",""intents"":[{""intent"":""Angry"",""score"":0.008469304},{""intent"":""AreYouBot"",""score"":1.5298049E-08},{""intent"":""GoodBye"",""score"":0.0803905055},{""intent"":""Greetings"",""score"":0.59514004},{""intent"":""None"",""score"":0.176156163},{""intent"":""Praise"",""score"":0.01672239}],""entities"":[]}"
Hi,05/15/2018 06:23:54,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0245561879},{""intent"":""Greetings"",""score"":0.895017743},{""intent"":""None"",""score"":0.0881907344}],""entities"":[]}"
Hi,05/20/2018 13:45:19,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0245561879},{""intent"":""Greetings"",""score"":0.895017743},{""intent"":""None"",""score"":0.0881907344}],""entities"":[]}"
Hi,05/14/2018 14:47:13,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/11/2018 06:30:45,"{""query"":""Hi"",""intents"":[{""intent"":""Angry"",""score"":0.0023395638},{""intent"":""AreYouBot"",""score"":0.000383470033},{""intent"":""GoodBye"",""score"":0.0241956841},{""intent"":""Greetings"",""score"":0.8939362},{""intent"":""None"",""score"":0.09052155},{""intent"":""Praise"",""score"":0.00473276945}],""entities"":[]}"
Hi,05/09/2018 11:53:53,"{""query"":""Hi"",""intents"":[{""intent"":""Angry"",""score"":0.008469304},{""intent"":""AreYouBot"",""score"":1.5298049E-08},{""intent"":""GoodBye"",""score"":0.0803905055},{""intent"":""Greetings"",""score"":0.59514004},{""intent"":""None"",""score"":0.176156163},{""intent"":""Praise"",""score"":0.01672239}],""entities"":[]}"
Hi,05/17/2018 03:38:45,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0245561879},{""intent"":""Greetings"",""score"":0.895017743},{""intent"":""None"",""score"":0.0881907344}],""entities"":[]}"
Hi,05/17/2018 06:36:54,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0245561879},{""intent"":""Greetings"",""score"":0.895017743},{""intent"":""None"",""score"":0.0881907344}],""entities"":[]}"
Hi,05/22/2018 04:22:41,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0245561879},{""intent"":""Greetings"",""score"":0.895017743},{""intent"":""None"",""score"":0.0881907344}],""entities"":[]}"
Hi,05/11/2018 02:55:59,"{""query"":""Hi"",""intents"":[{""intent"":""Angry"",""score"":0.0023395638},{""intent"":""AreYouBot"",""score"":0.000383470033},{""intent"":""GoodBye"",""score"":0.0241956841},{""intent"":""Greetings"",""score"":0.8939362},{""intent"":""None"",""score"":0.09052155},{""intent"":""Praise"",""score"":0.00473276945}],""entities"":[]}"
Hi,05/09/2018 09:23:29,"{""query"":""Hi"",""intents"":[{""intent"":""Angry"",""score"":0.008469304},{""intent"":""AreYouBot"",""score"":1.5298049E-08},{""intent"":""GoodBye"",""score"":0.0803905055},{""intent"":""Greetings"",""score"":0.59514004},{""intent"":""None"",""score"":0.176156163},{""intent"":""Praise"",""score"":0.01672239}],""entities"":[]}"
Hi,05/10/2018 06:08:47,"{""query"":""Hi"",""intents"":[{""intent"":""Angry"",""score"":0.0023395638},{""intent"":""AreYouBot"",""score"":0.000383470033},{""intent"":""GoodBye"",""score"":0.0241956841},{""intent"":""Greetings"",""score"":0.8939362},{""intent"":""None"",""score"":0.09052155},{""intent"":""Praise"",""score"":0.00473276945}],""entities"":[]}"
Hi,05/15/2018 05:16:34,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0245561879},{""intent"":""Greetings"",""score"":0.895017743},{""intent"":""None"",""score"":0.0881907344}],""entities"":[]}"
Hi,05/14/2018 07:32:33,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/11/2018 12:52:50,"{""query"":""Hi"",""intents"":[{""intent"":""Angry"",""score"":0.00229359721},{""intent"":""AreYouBot"",""score"":0.000375047355},{""intent"":""GoodBye"",""score"":0.0244859867},{""intent"":""Greetings"",""score"":0.8947456},{""intent"":""None"",""score"":0.09267895},{""intent"":""Praise"",""score"":0.00413660146}],""entities"":[]}"
Hi,05/14/2018 06:18:06,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/14/2018 07:32:18,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/10/2018 13:41:22,"{""query"":""Hi"",""intents"":[{""intent"":""Angry"",""score"":0.0023395638},{""intent"":""AreYouBot"",""score"":0.000383470033},{""intent"":""GoodBye"",""score"":0.0241956841},{""intent"":""Greetings"",""score"":0.8939362},{""intent"":""None"",""score"":0.09052155},{""intent"":""Praise"",""score"":0.00473276945}],""entities"":[]}"
Hi,05/14/2018 01:43:54,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/14/2018 14:26:25,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/14/2018 08:14:23,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/14/2018 08:18:44,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/14/2018 07:32:47,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/14/2018 04:00:10,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/11/2018 09:21:52,"{""query"":""Hi"",""intents"":[{""intent"":""Angry"",""score"":0.00229359721},{""intent"":""AreYouBot"",""score"":0.000375047355},{""intent"":""GoodBye"",""score"":0.0244859867},{""intent"":""Greetings"",""score"":0.8947456},{""intent"":""None"",""score"":0.09267895},{""intent"":""Praise"",""score"":0.00413660146}],""entities"":[]}"
Hi,05/14/2018 08:11:53,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/11/2018 01:54:57,"{""query"":""Hi"",""intents"":[{""intent"":""Angry"",""score"":0.0023395638},{""intent"":""AreYouBot"",""score"":0.000383470033},{""intent"":""GoodBye"",""score"":0.0241956841},{""intent"":""Greetings"",""score"":0.8939362},{""intent"":""None"",""score"":0.09052155},{""intent"":""Praise"",""score"":0.00473276945}],""entities"":[]}"
Hi,05/11/2018 13:33:48,"{""query"":""Hi"",""intents"":[{""intent"":""Angry"",""score"":0.00229359721},{""intent"":""AreYouBot"",""score"":0.000375047355},{""intent"":""GoodBye"",""score"":0.0244859867},{""intent"":""Greetings"",""score"":0.8947456},{""intent"":""None"",""score"":0.09267895},{""intent"":""Praise"",""score"":0.00413660146}],""entities"":[]}"
Hi,05/14/2018 03:59:49,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/14/2018 06:12:24,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/14/2018 07:34:21,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/08/2018 14:43:27,"{""query"":""Hi"",""intents"":[{""intent"":""Angry"",""score"":0.008469304},{""intent"":""AreYouBot"",""score"":1.5298049E-08},{""intent"":""GoodBye"",""score"":0.0803905055},{""intent"":""Greetings"",""score"":0.59514004},{""intent"":""None"",""score"":0.176156163},{""intent"":""Praise"",""score"":0.01672239}],""entities"":[]}"
Hi,05/14/2018 14:23:39,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/09/2018 03:11:48,"{""query"":""Hi"",""intents"":[{""intent"":""Angry"",""score"":0.008469304},{""intent"":""AreYouBot"",""score"":1.5298049E-08},{""intent"":""GoodBye"",""score"":0.0803905055},{""intent"":""Greetings"",""score"":0.59514004},{""intent"":""None"",""score"":0.176156163},{""intent"":""Praise"",""score"":0.01672239}],""entities"":[]}"
Hi,05/11/2018 09:30:29,"{""query"":""Hi"",""intents"":[{""intent"":""Angry"",""score"":0.00229359721},{""intent"":""AreYouBot"",""score"":0.000375047355},{""intent"":""GoodBye"",""score"":0.0244859867},{""intent"":""Greetings"",""score"":0.8947456},{""intent"":""None"",""score"":0.09267895},{""intent"":""Praise"",""score"":0.00413660146}],""entities"":[]}"
Hi,05/14/2018 08:06:43,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/14/2018 14:46:57,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/14/2018 07:35:07,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/22/2018 03:05:42,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0245561879},{""intent"":""Greetings"",""score"":0.895017743},{""intent"":""None"",""score"":0.0881907344}],""entities"":[]}"
Hi,05/14/2018 08:14:08,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/14/2018 08:13:54,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/17/2018 08:02:42,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0245561879},{""intent"":""Greetings"",""score"":0.895017743},{""intent"":""None"",""score"":0.0881907344}],""entities"":[]}"
Hi,05/07/2018 15:52:16,"{""query"":""Hi"",""intents"":[{""intent"":""Angry"",""score"":0.008469304},{""intent"":""AreYouBot"",""score"":1.5298049E-08},{""intent"":""GoodBye"",""score"":0.0803905055},{""intent"":""Greetings"",""score"":0.59514004},{""intent"":""None"",""score"":0.176156163},{""intent"":""Praise"",""score"":0.01672239}],""entities"":[]}"
Hi,05/14/2018 07:30:55,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/11/2018 09:37:10,"{""query"":""Hi"",""intents"":[{""intent"":""Angry"",""score"":0.00229359721},{""intent"":""AreYouBot"",""score"":0.000375047355},{""intent"":""GoodBye"",""score"":0.0244859867},{""intent"":""Greetings"",""score"":0.8947456},{""intent"":""None"",""score"":0.09267895},{""intent"":""Praise"",""score"":0.00413660146}],""entities"":[]}"
Hi,05/14/2018 06:22:53,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/18/2018 02:13:05,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0245561879},{""intent"":""Greetings"",""score"":0.895017743},{""intent"":""None"",""score"":0.0881907344}],""entities"":[]}"
Hi,05/14/2018 07:34:04,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/14/2018 07:33:49,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/14/2018 08:33:02,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/09/2018 03:15:56,"{""query"":""Hi"",""intents"":[{""intent"":""Angry"",""score"":0.008469304},{""intent"":""AreYouBot"",""score"":1.5298049E-08},{""intent"":""GoodBye"",""score"":0.0803905055},{""intent"":""Greetings"",""score"":0.59514004},{""intent"":""None"",""score"":0.176156163},{""intent"":""Praise"",""score"":0.01672239}],""entities"":[]}"
Hi,05/14/2018 08:11:44,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/14/2018 14:28:19,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/09/2018 05:06:33,"{""query"":""Hi"",""intents"":[{""intent"":""Angry"",""score"":0.008469304},{""intent"":""AreYouBot"",""score"":1.5298049E-08},{""intent"":""GoodBye"",""score"":0.0803905055},{""intent"":""Greetings"",""score"":0.59514004},{""intent"":""None"",""score"":0.176156163},{""intent"":""Praise"",""score"":0.01672239}],""entities"":[]}"
Hi,05/14/2018 06:06:15,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/14/2018 08:20:33,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/10/2018 07:59:09,"{""query"":""Hi"",""intents"":[{""intent"":""Angry"",""score"":0.0023395638},{""intent"":""AreYouBot"",""score"":0.000383470033},{""intent"":""GoodBye"",""score"":0.0241956841},{""intent"":""Greetings"",""score"":0.8939362},{""intent"":""None"",""score"":0.09052155},{""intent"":""Praise"",""score"":0.00473276945}],""entities"":[]}"
Hi,05/14/2018 08:19:34,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
Hi,05/11/2018 04:08:19,"{""query"":""Hi"",""intents"":[{""intent"":""Angry"",""score"":0.0023395638},{""intent"":""AreYouBot"",""score"":0.000383470033},{""intent"":""GoodBye"",""score"":0.0241956841},{""intent"":""Greetings"",""score"":0.8939362},{""intent"":""None"",""score"":0.09052155},{""intent"":""Praise"",""score"":0.00473276945}],""entities"":[]}"
Hi,05/11/2018 06:17:56,"{""query"":""Hi"",""intents"":[{""intent"":""Angry"",""score"":0.0023395638},{""intent"":""AreYouBot"",""score"":0.000383470033},{""intent"":""GoodBye"",""score"":0.0241956841},{""intent"":""Greetings"",""score"":0.8939362},{""intent"":""None"",""score"":0.09052155},{""intent"":""Praise"",""score"":0.00473276945}],""entities"":[]}"
Hi,05/14/2018 07:33:19,"{""query"":""Hi"",""intents"":[{""intent"":""GoodBye"",""score"":0.0244961455},{""intent"":""Greetings"",""score"":0.895594},{""intent"":""None"",""score"":0.0887867957}],""entities"":[]}"
