Document.id,Document.questions,Document.modifiedQuestion,Document.answer,Document.modifiedAnswer,Document.categories,Document.rowId,Document.urls
e3191b35cd522a519ddcd65cfb270112,问：情感 API 可以识别多少种情感？,情感 API 可以识别多少种情感？,"\n\n答：情感 API 识别八个不同的、全球认可的情感： \n\n*   快乐\n*   悲伤\n*   惊讶\n*   愤怒\n*   恐惧\n*   蔑视\n*   厌恶 \n*   中性 \n\n问：是否有任何方法可将实时视频流传递到该 API 并同时获取结果？\n\n答：使用基于图像的情感 API，并针对每个帧调用该 API，或跳帧以提高性能。 我们提供了视频逐帧分析示例。\n\n问：我正在传入二进制图像数据，但出现消息：""人脸图像无效""。*\n\n答：这意味着算法在分析图像时出现问题。 \n\n*   支持的输入图像格式包括 JPEG、PNG、GIF（第一帧）和 BMP。 \n*   图像文件的大小不应超过 4MB\n*   可检测的面部大小范围为 36x36 到 4096x4096 像素。 不会检测超过此范围的人脸\n*   某些人脸可能因技术难题而无法检测，例如非常大的人脸角度（头部姿势），以及较大的阻挡物。 正面和接近正面的人脸可提供最佳效果",情感 API 识别八个不同的、全球认可的情感： \n\n*   快乐\n*   悲伤\n*   惊讶\n*   愤怒\n*   恐惧\n*   蔑视\n*   厌恶 \n*   中性,Emotion,254,https://docs.azure.cn/cognitive-services/Emotion/FAQ
4db1264d775a70eec00dcfc5b00a64fa,问：是否可以在不连接 Internet 的情况下在本地使用计算机视觉？,是否可以在不连接 Internet 的情况下在本地使用计算机视觉？,"\n\n答：我们目前不提供本地解决方案。\n\n问：计算机视觉支持哪些语言？\n\n答：支持的语言包括：\n支持的语言丹麦语 (da-DK)荷兰语 (nl-NL)英语芬兰语 (fi-FI)法语 (fr-FR)德语 (de-DE)希腊语 (el-GR)匈牙利语 (hu-HU)意大利语 (it-IT)日语 (ja-JP)韩语 (ko-KR)挪威语 (nb-NO)波兰语 (pl-PL)葡萄牙语 (pt-BR) (pt-PT)俄语 (ru-RU)西班牙语 (es-ES)瑞典语 (sv-SV)土耳其语 (tr-TU)\n\n问：是否可以使用计算机视觉来读取牌照？\n\n答：视觉 API 通过 OCR 提供良好的文本检测，但目前未针对牌照进行优化。 我们正在不断尝试改进服务，并在功能请求列表中添加了用于自动识别牌照的 OCR。\n\n问：手写识别支持哪些语言？\n\n答：目前仅支持英语。\n\n问：手写识别支持哪些类型的书写表面？\n\n答：该技术适用于不同种类的表面，包括白板、白纸和黄色便笺。\n\n问：手写识别操作需要多长时间？\n\n答：所需的时间取决于文本长度。 对于较长的文本，可能要花费几秒钟时间。 因此，在完成""识别手写文本""操作后，可能需要等待一段时间，然后才能使用""获取手写文本操作结果""操作检索结果。\n\n问：手写识别技术如何处理在一行中间使用脱字号插入的文本？\n\n答：手写识别操作以独行的形式返回此类文本。\n\n问：手写识别技术如何处理划掉的单词或行？\n\n答：如果使用多条删除线划掉了单词，以至无法识别这些单词，则手写识别操作不会拾取这些单词。 但是，如果单词是使用单条删除线划掉的，则这种划线被视为干扰元素，手写识别操作仍会拾取这些单词。\n\n问：手写识别技术支持哪些文本方向？\n\n答：手写识别操作可以拾取朝向最大约为 30 度到 40 度角排列的文本。\n",我们目前不提供本地解决方案。,Computer-vision,252,https://docs.azure.cn/cognitive-services/Computer-vision/FAQ
1b369d906874b392911d14f191da9cd8,问：手写识别操作需要多长时间？,手写识别操作需要多长时间？,"\n\n答：所需的时间取决于文本长度。 对于较长的文本，可能要花费几秒钟时间。 因此，在完成""识别手写文本""操作后，可能需要等待一段时间，然后才能使用""获取手写文本操作结果""操作检索结果。\n\n问：手写识别技术如何处理在一行中间使用脱字号插入的文本？\n\n答：手写识别操作以独行的形式返回此类文本。\n\n问：手写识别技术如何处理划掉的单词或行？\n\n答：如果使用多条删除线划掉了单词，以至无法识别这些单词，则手写识别操作不会拾取这些单词。 但是，如果单词是使用单条删除线划掉的，则这种划线被视为干扰元素，手写识别操作仍会拾取这些单词。\n\n问：手写识别技术支持哪些文本方向？\n\n答：手写识别操作可以拾取朝向最大约为 30 度到 40 度角排列的文本。\n","所需的时间取决于文本长度。 对于较长的文本，可能要花费几秒钟时间。 因此，在完成""识别手写文本""操作后，可能需要等待一段时间，然后才能使用""获取手写文本操作结果""操作检索结果。",Computer-vision,247,https://docs.azure.cn/cognitive-services/Computer-vision/FAQ
aa31ee5e2613d5efae61596c3985e5ba,问：手写识别技术如何处理在一行中间使用脱字号插入的文本？,手写识别技术如何处理在一行中间使用脱字号插入的文本？,\n\n答：手写识别操作以独行的形式返回此类文本。\n\n问：手写识别技术如何处理划掉的单词或行？\n\n答：如果使用多条删除线划掉了单词，以至无法识别这些单词，则手写识别操作不会拾取这些单词。 但是，如果单词是使用单条删除线划掉的，则这种划线被视为干扰元素，手写识别操作仍会拾取这些单词。\n\n问：手写识别技术支持哪些文本方向？\n\n答：手写识别操作可以拾取朝向最大约为 30 度到 40 度角排列的文本。\n,手写识别操作以独行的形式返回此类文本。,Computer-vision,244,https://docs.azure.cn/cognitive-services/Computer-vision/FAQ
14b297bded68caaaa0131b4817bbbe7a,问：计算机视觉支持哪些语言？,计算机视觉支持哪些语言？,"\n\n答：支持的语言包括：\n支持的语言丹麦语 (da-DK)荷兰语 (nl-NL)英语芬兰语 (fi-FI)法语 (fr-FR)德语 (de-DE)希腊语 (el-GR)匈牙利语 (hu-HU)意大利语 (it-IT)日语 (ja-JP)韩语 (ko-KR)挪威语 (nb-NO)波兰语 (pl-PL)葡萄牙语 (pt-BR) (pt-PT)俄语 (ru-RU)西班牙语 (es-ES)瑞典语 (sv-SV)土耳其语 (tr-TU)\n\n问：是否可以使用计算机视觉来读取牌照？\n\n答：视觉 API 通过 OCR 提供良好的文本检测，但目前未针对牌照进行优化。 我们正在不断尝试改进服务，并在功能请求列表中添加了用于自动识别牌照的 OCR。\n\n问：手写识别支持哪些语言？\n\n答：目前仅支持英语。\n\n问：手写识别支持哪些类型的书写表面？\n\n答：该技术适用于不同种类的表面，包括白板、白纸和黄色便笺。\n\n问：手写识别操作需要多长时间？\n\n答：所需的时间取决于文本长度。 对于较长的文本，可能要花费几秒钟时间。 因此，在完成""识别手写文本""操作后，可能需要等待一段时间，然后才能使用""获取手写文本操作结果""操作检索结果。\n\n问：手写识别技术如何处理在一行中间使用脱字号插入的文本？\n\n答：手写识别操作以独行的形式返回此类文本。\n\n问：手写识别技术如何处理划掉的单词或行？\n\n答：如果使用多条删除线划掉了单词，以至无法识别这些单词，则手写识别操作不会拾取这些单词。 但是，如果单词是使用单条删除线划掉的，则这种划线被视为干扰元素，手写识别操作仍会拾取这些单词。\n\n问：手写识别技术支持哪些文本方向？\n\n答：手写识别操作可以拾取朝向最大约为 30 度到 40 度角排列的文本。\n",计算机视觉支持的语言包括：\n支持的语言丹麦语 (da-DK)荷兰语 (nl-NL)英语芬兰语 (fi-FI)法语 (fr-FR)德语 (de-DE)希腊语 (el-GR)匈牙利语 (hu-HU)意大利语 (it-IT)日语 (ja-JP)韩语 (ko-KR)挪威语 (nb-NO)波兰语 (pl-PL)葡萄牙语 (pt-BR) (pt-PT)俄语 (ru-RU)西班牙语 (es-ES)瑞典语 (sv-SV)土耳其语 (tr-TU)\n\n,Computer-vision,251,https://docs.azure.cn/cognitive-services/Computer-vision/FAQ
a1f0e6bea19a99beaa9e00fae26449df,问：手写识别支持哪些语言？,手写识别支持哪些语言？,"\n\n答：目前仅支持英语。\n\n问：手写识别支持哪些类型的书写表面？\n\n答：该技术适用于不同种类的表面，包括白板、白纸和黄色便笺。\n\n问：手写识别操作需要多长时间？\n\n答：所需的时间取决于文本长度。 对于较长的文本，可能要花费几秒钟时间。 因此，在完成""识别手写文本""操作后，可能需要等待一段时间，然后才能使用""获取手写文本操作结果""操作检索结果。\n\n问：手写识别技术如何处理在一行中间使用脱字号插入的文本？\n\n答：手写识别操作以独行的形式返回此类文本。\n\n问：手写识别技术如何处理划掉的单词或行？\n\n答：如果使用多条删除线划掉了单词，以至无法识别这些单词，则手写识别操作不会拾取这些单词。 但是，如果单词是使用单条删除线划掉的，则这种划线被视为干扰元素，手写识别操作仍会拾取这些单词。\n\n问：手写识别技术支持哪些文本方向？\n\n答：手写识别操作可以拾取朝向最大约为 30 度到 40 度角排列的文本。\n",手写识别目前仅支持英语。,Computer-vision,249,https://docs.azure.cn/cognitive-services/Computer-vision/FAQ
428521f4ec87b85875e68e12607696fb,可以使用计算机视觉来读取牌照吗？,是否可以使用计算机视觉来读取牌照？,"\n\n答：视觉 API 通过 OCR 提供良好的文本检测，但目前未针对牌照进行优化。 我们正在不断尝试改进服务，并在功能请求列表中添加了用于自动识别牌照的 OCR。\n\n问：手写识别支持哪些语言？\n\n答：目前仅支持英语。\n\n问：手写识别支持哪些类型的书写表面？\n\n答：该技术适用于不同种类的表面，包括白板、白纸和黄色便笺。\n\n问：手写识别操作需要多长时间？\n\n答：所需的时间取决于文本长度。 对于较长的文本，可能要花费几秒钟时间。 因此，在完成""识别手写文本""操作后，可能需要等待一段时间，然后才能使用""获取手写文本操作结果""操作检索结果。\n\n问：手写识别技术如何处理在一行中间使用脱字号插入的文本？\n\n答：手写识别操作以独行的形式返回此类文本。\n\n问：手写识别技术如何处理划掉的单词或行？\n\n答：如果使用多条删除线划掉了单词，以至无法识别这些单词，则手写识别操作不会拾取这些单词。 但是，如果单词是使用单条删除线划掉的，则这种划线被视为干扰元素，手写识别操作仍会拾取这些单词。\n\n问：手写识别技术支持哪些文本方向？\n\n答：手写识别操作可以拾取朝向最大约为 30 度到 40 度角排列的文本。\n",视觉 API 通过 OCR 提供良好的文本检测，但目前未针对牌照进行优化。 我们正在不断尝试改进服务，并在功能请求列表中添加了用于自动识别牌照的 OCR。,Computer-vision,248,https://docs.azure.cn/cognitive-services/Computer-vision/FAQ
428521f4ec87b85875e68e12607696fb,问：是否可以使用计算机视觉来读取牌照？,是否可以使用计算机视觉来读取牌照？,"\n\n答：视觉 API 通过 OCR 提供良好的文本检测，但目前未针对牌照进行优化。 我们正在不断尝试改进服务，并在功能请求列表中添加了用于自动识别牌照的 OCR。\n\n问：手写识别支持哪些语言？\n\n答：目前仅支持英语。\n\n问：手写识别支持哪些类型的书写表面？\n\n答：该技术适用于不同种类的表面，包括白板、白纸和黄色便笺。\n\n问：手写识别操作需要多长时间？\n\n答：所需的时间取决于文本长度。 对于较长的文本，可能要花费几秒钟时间。 因此，在完成""识别手写文本""操作后，可能需要等待一段时间，然后才能使用""获取手写文本操作结果""操作检索结果。\n\n问：手写识别技术如何处理在一行中间使用脱字号插入的文本？\n\n答：手写识别操作以独行的形式返回此类文本。\n\n问：手写识别技术如何处理划掉的单词或行？\n\n答：如果使用多条删除线划掉了单词，以至无法识别这些单词，则手写识别操作不会拾取这些单词。 但是，如果单词是使用单条删除线划掉的，则这种划线被视为干扰元素，手写识别操作仍会拾取这些单词。\n\n问：手写识别技术支持哪些文本方向？\n\n答：手写识别操作可以拾取朝向最大约为 30 度到 40 度角排列的文本。\n",视觉 API 通过 OCR 提供良好的文本检测，但目前未针对牌照进行优化。 我们正在不断尝试改进服务，并在功能请求列表中添加了用于自动识别牌照的 OCR。,Computer-vision,248,https://docs.azure.cn/cognitive-services/Computer-vision/FAQ
81e39a7bd3b5c9e275c683f44668f87a,问：手写识别支持哪些类型的书写表面？,手写识别支持哪些类型的书写表面？,"\n\n答：该技术适用于不同种类的表面，包括白板、白纸和黄色便笺。\n\n问：手写识别操作需要多长时间？\n\n答：所需的时间取决于文本长度。 对于较长的文本，可能要花费几秒钟时间。 因此，在完成""识别手写文本""操作后，可能需要等待一段时间，然后才能使用""获取手写文本操作结果""操作检索结果。\n\n问：手写识别技术如何处理在一行中间使用脱字号插入的文本？\n\n答：手写识别操作以独行的形式返回此类文本。\n\n问：手写识别技术如何处理划掉的单词或行？\n\n答：如果使用多条删除线划掉了单词，以至无法识别这些单词，则手写识别操作不会拾取这些单词。 但是，如果单词是使用单条删除线划掉的，则这种划线被视为干扰元素，手写识别操作仍会拾取这些单词。\n\n问：手写识别技术支持哪些文本方向？\n\n答：手写识别操作可以拾取朝向最大约为 30 度到 40 度角排列的文本。\n",手写识别适用于不同种类的表面，包括白板、白纸和黄色便笺。,Computer-vision,250,https://docs.azure.cn/cognitive-services/Computer-vision/FAQ
46280d160817b11ba303d4c67a7ec43a,可以在 Azure VPN 网关和本地网络之间建立多个 S2S VPN 隧道吗？,,\n\n能，可以在 Azure VPN 网关和本地网络之间建立多个 S2S VPN 隧道。 请注意，所有这些隧道都会计入 Azure VPN 网关的隧道总数，而且必须在两个隧道上启用 BGP。\n\n例如，如果在 Azure VPN 网关与一个本地网络之间有两个冗余隧道，它们会占用 Azure VPN 网关的总配额（标准为 10 个，高性能为 30 个）中的 2 个隧道。\n,可以在 Azure VPN 网关和本地网络之间建立多个 S2S VPN 隧道。 请注意，所有这些隧道都会计入 Azure VPN 网关的隧道总数，而且必须在两个隧道上启用 BGP。\n\n例如，如果在 Azure VPN 网关与一个本地网络之间有两个冗余隧道，它们会占用 Azure VPN 网关的总配额（标准为 10 个，高性能为 30 个）中的 2 个隧道。,vpn-gateway,847,https://docs.azure.cn/zh-cn/vpn-gateway/vpn-gateway-bgp-overview
46280d160817b11ba303d4c67a7ec43a,在 Azure VPN 网关和我的本地网络之间能否有多个隧道？,,\n\n能，可以在 Azure VPN 网关和本地网络之间建立多个 S2S VPN 隧道。 请注意，所有这些隧道都会计入 Azure VPN 网关的隧道总数，而且必须在两个隧道上启用 BGP。\n\n例如，如果在 Azure VPN 网关与一个本地网络之间有两个冗余隧道，它们会占用 Azure VPN 网关的总配额（标准为 10 个，高性能为 30 个）中的 2 个隧道。\n,可以在 Azure VPN 网关和本地网络之间建立多个 S2S VPN 隧道。 请注意，所有这些隧道都会计入 Azure VPN 网关的隧道总数，而且必须在两个隧道上启用 BGP。\n\n例如，如果在 Azure VPN 网关与一个本地网络之间有两个冗余隧道，它们会占用 Azure VPN 网关的总配额（标准为 10 个，高性能为 30 个）中的 2 个隧道。,vpn-gateway,847,https://docs.azure.cn/zh-cn/vpn-gateway/vpn-gateway-bgp-overview
3c874749356f2d811ab21021c25d2187,如何对 2017 年 6 月 10 日之前创建的现有磁盘加密？,,"\n\n自 2017 年 6 月 10 日起，写入到现有托管磁盘的新数据会自动加密。 我们还打算对现有数据进行加密，且在后台以异步方式加密。 如果必须立即对现有数据进行加密，请创建磁盘的副本。 将对新磁盘进行加密。\n\n*   [使用 Azure CLI 复制托管磁盘](https://docs.azure.cn/virtual-machines/scripts/virtual-machines-linux-cli-sample-copy-managed-disks-to-same-or-different-subscription?toc=/cli/module/toc.json)\n*   [使用 PowerShell 复制托管磁盘](https://docs.azure.cn/virtual-machines/scripts/virtual-machines-windows-powershell-sample-copy-managed-disks-to-same-or-different-subscription?toc=/cli/module/toc.json)\n\n托管快照和映像是否加密？\n\n是的。 2017 年 6 月 9 日之后创建的所有托管快照和映像均会自动加密。 \n\n是否可以将 VM 的位于存储帐户且现在或以前已加密的非托管磁盘转换为托管磁盘？\n\n是\n\n是否会同时加密从托管磁盘或快照导出的 VHD？\n\n不可以。 但如果将 VHD 从加密托管磁盘或快照导出到加密存储帐户，则会对其进行加密。 \n\n## 高级磁盘：托管和非托管\n\n如果 VM 使用支持高级存储的大小系列（比如 DSv2），是否可以同时附加高级和标准数据磁盘？ \n\n是的。\n\n是否可以同时将高级和标准数据磁盘附加到不支持高级存储的大小系列，例如 D、Dv2 或 F 系列？\n\n不可以。 只可以将标准数据磁盘附加到不使用支持高级存储的大小系列的 VM。\n\n如果从现有的 VHD (80 GB) 创建高级数据磁盘，需要多少费用？\n\n从 80 GB VHD 创建的高级数据磁盘被视为下一个可用的高级磁盘大小（P10 磁盘）。 我们按 P10 磁盘定价收费。\n\n使用高级存储时是否存在事务成本？\n\n每个磁盘大小都有固定成本，其根据 IOPS 和吞吐量的特定限制进行预配。 其他成本包括出站带宽和快照容量（如果适用）。 有关详细信息，请参阅[定价页](https://www.azure.cn/pricing/details/storage)。\n\n可从磁盘缓存获取的 IOPS 和吞吐量限制是多少？\n\nDS 系列的缓存和本地 SSD 合并限制是每个核心 4,000 IOPS，以及每个核心每秒 33 MB。 \n\n托管磁盘 VM 是否支持本地 SSD？\n\n本地 SSD 是托管磁盘 VM 随附的临时存储。 临时存储不需要额外的成本。 建议不要使用此本地 SSD 来存储应用程序数据，因为这些数据不会永久保存在 Azure Blob 存储中。\n\n在高级磁盘上使用 TRIM 是否有任何影响？\n\n在高级或标准磁盘的 Azure 磁盘上使用 TRIM 没有负面影响。\n\n## 新磁盘大小：托管和非托管\n\n操作系统和数据磁盘支持的最大磁盘大小是多少？\n\nAzure 支持的操作系统磁盘的分区类型是主启动记录 (MBR)。 MBR 格式支持的磁盘最大大小为 2 TB。 Azure 支持的操作系统磁盘的最大大小为 2 TB。 Azure 支持的数据磁盘最大大小为 4 TB。 \n\n支持的最大页 blob 大小是多少？\n\nAzure 支持的最大页 blob 大小是 8 TB (8,191 GB)。 我们不支持将大于 4 TB (4,095 GB) 的页 blob 作为数据或操作系统磁盘附加到 VM。\n\n是否需要使用新版本的 Azure 工具来创建、附加、上传大于 1 TB 的磁盘并重设其大小？\n\n无需升级现有 Azure 工具即可创建、附加大于 1 TB 的磁盘或重设其大小。 若要直接从本地将 VHD 文件作为页 blob 或非托管磁盘上传到到 Azure，需要使用最新工具集：\nAzure 工具支持的版本Azure PowerShell版本号 4.1.0：2017 年 6 月版或更高版本Azure CLI v1版本号 0.10.13：2017 年 5 月版或更高版本AzCopy版本号 6.1.0：2017 年 6 月版或更高版本\n\n即将提供 Azure CLI v2 和 Azure 存储资源管理器支持。 \n\n非托管磁盘或页 blob 是否支持 P4 和 P6 磁盘大小？\n\n不可以。 仅托管磁盘支持 P4 (32 GB) 和 P6 (64 GB) 磁盘大小。 即将提供非托管磁盘和页 blob 支持。\n\n如果在支持较小磁盘（约 2017 年 6 月 15 日）之前创建了小于 64 GB 的高级托管磁盘，将如何计费？\n\n根据 P10 定价层继续对小于 64 GB 的现有高级小磁盘计费。 \n\n如何将小于 64 GB 的高级小磁盘的磁盘层级从 P10 切换到 P4 或 P6？\n\n可以拍摄小磁盘的快照，然后创建磁盘以自动根据预配大小将定价层切换到 P4 或 P6。 \n",自 2017 年 6 月 10 日起，写入到现有托管磁盘的新数据会自动加密。 我们还打算对现有数据进行加密，且在后台以异步方式加密。 如果必须立即对现有数据进行加密，请创建磁盘的副本。 将对新磁盘进行加密。\n\n*   [使用 Azure CLI 复制托管磁盘](https://docs.azure.cn/virtual-machines/scripts/virtual-machines-linux-cli-sample-copy-managed-disks-to-same-or-different-subscription?toc=/cli/module/toc.json)\n*   [使用 PowerShell 复制托管磁盘](https://docs.azure.cn/virtual-machines/scripts/virtual-machines-windows-powershell-sample-copy-managed-disks-to-same-or-different-subscription?toc=/cli/module/toc.json),windows,752,https://docs.azure.cn/virtual-machines/windows/faq-for-disks
