title,source,ms.service
发票系统注册问题,cleaned_caselog.csv,billing
reactive the sub,cleaned_caselog.csv,subscription
申请返还因流量异常所产生的费用,cleaned_caselog.csv,billing
部门删除恢复,cleaned_caselog.csv,billing
无法更改公司名称,cleaned_caselog.csv,billing
服务超额的钱怎么处理,cleaned_caselog.csv,billing
 Cancel sub,cleaned_caselog.csv,subscription
Azure新建的账户删不掉,cleaned_caselog.csv,billing
在线购买支付问题,cleaned_caselog.csv,billing
云服务多IP绑定需求,cleaned_caselog.csv,virtual-network
SQL VM费用问题,cleaned_caselog.csv,billing
VM计费咨询,cleaned_caselog.csv,billing
指导客户在Azure管理员账户下创建子账户,cleaned_caselog.csv,subscription
云启云伴计划,cleaned_caselog.csv,billing
inVoice pay-20170707,cleaned_caselog.csv,billing
Cancel invoice order-0817,cleaned_caselog.csv,billing
Can't use SSD VM,cleaned_caselog.csv,general
Azure订阅咨询,cleaned_caselog.csv,subscription
合约中的费用及价目问题,cleaned_caselog.csv,billing
如何查看某订阅下账单,cleaned_caselog.csv,billing
账号迁移,cleaned_caselog.csv,subscription
虚拟机CPP下单计费问题,cleaned_caselog.csv,billing
付款后未显示金额,cleaned_caselog.csv,billing
订阅误删除,cleaned_caselog.csv,subscription
数据传出 (GB) - 区域 1 这是什么费用呀,cleaned_caselog.csv,billing
Invoice pay 0710,cleaned_caselog.csv,billing
Invoice PI Cancel order- 0824,cleaned_caselog.csv,billing
Azure 创建存储账户容器下面screan shop  serial log是否单独收费,cleaned_caselog.csv,billing
Azure 6月份账单咨询,cleaned_caselog.csv,billing
cpp包含内容,cleaned_caselog.csv,billing
存储计费查询,cleaned_caselog.csv,billing
查看目前产生的用量,cleaned_caselog.csv,billing
EA门户创建新用户,cleaned_caselog.csv,billing
请求增加cores,cleaned_caselog.csv,virtual-machines
我申请了1元试用1个月的云服务器，现在无法登陆了,cleaned_caselog.csv,billing
SQL Server for Windows价格计算,cleaned_caselog.csv,billing
Azure计费问题,cleaned_caselog.csv,billing
线下汇款-2017/9/5,cleaned_caselog.csv,billing
VM单位费用确认,cleaned_caselog.csv,billing
怎么查询余额,cleaned_caselog.csv,billing
账户余额确认,cleaned_caselog.csv,billing
付款一直挂起,cleaned_caselog.csv,billing
Invoice pay 0718,cleaned_caselog.csv,billing
用于备份的虚拟机快照怎么计算费用,cleaned_caselog.csv,billing
无法创建VM，提示当前在此订阅的 China East 中不可用,cleaned_caselog.csv,general
HDInsight增加配额问题,cleaned_caselog.csv,hdinsight
订阅资源查询,cleaned_caselog.csv,billing
电汇文档需求,cleaned_caselog.csv,billing
Azure Service Fabric 的收费,cleaned_caselog.csv,billing
流量费账单查询,cleaned_caselog.csv,billing
无法找到订阅,cleaned_caselog.csv,subscription
订阅激活相关咨询,cleaned_caselog.csv,general
充值问题确认,cleaned_caselog.csv,billing
D系列虚拟机配额,cleaned_caselog.csv,virtual-machines
订阅被禁止,cleaned_caselog.csv,billing
已有订阅及账单无法看到,cleaned_caselog.csv,billing
EA账单里的价格是否含税,cleaned_caselog.csv,billing
could you please help to renew account,cleaned_caselog.csv,subscription
Increase Core Limit to 40,cleaned_caselog.csv,virtual-machines
确认超额费用,cleaned_caselog.csv,billing
磁盘计费是否有iops规则,cleaned_caselog.csv,billing
等保证书咨询,cleaned_caselog.csv,billing
内核数如何增加,cleaned_caselog.csv,virtual-machines
Invoice pay 0719/20,cleaned_caselog.csv,billing
一元试用账号超额问题,cleaned_caselog.csv,billing
EA Trial 账号无法添加到EA 门户,cleaned_caselog.csv,subscription
付款方式变更咨询,cleaned_caselog.csv,billing
EA订阅延期需求,cleaned_caselog.csv,general
服务器价格,cleaned_caselog.csv,billing
Azure查询发票信息,cleaned_caselog.csv,billing
EA创建订阅,cleaned_caselog.csv,subscription
取消訂閱的電匯付款,cleaned_caselog.csv,billing
订阅名称更改,cleaned_caselog.csv,general
数据保留,cleaned_caselog.csv,general
资源扩充申请-创盛视联,cleaned_caselog.csv,virtual-machines
无法在东区创建D3_v2 (4 Cores 14 GiB)规格的虚拟机,cleaned_caselog.csv,general
了解VPN网关价格详情,cleaned_caselog.csv,billing
azure试用账号申请重启,cleaned_caselog.csv,subscription
express route专线服怎么计费,cleaned_caselog.csv,billing
1元试用无法支付，订阅无法新建,cleaned_caselog.csv,subscription
微软云服务价格计算方式,cleaned_caselog.csv,billing
D2型号虚机无法开通东部节点,cleaned_caselog.csv,virtual-machines
东部ARM模式下无法创建虚拟机,cleaned_caselog.csv,general
Quota Inrease,cleaned_caselog.csv,virtual-machines
Azure 在web app中的部署全部停掉是否还会收费,cleaned_caselog.csv,billing
CPU Core Request Quota Increases,cleaned_caselog.csv,virtual-machines
账号之前的充值记录,cleaned_caselog.csv,billing
对公转账相关事宜咨询,cleaned_caselog.csv,billing
发票系统中发票邮寄信息有误,cleaned_caselog.csv,billing
Invoice PI Cancel order- 0804,cleaned_caselog.csv,billing
托管协议,cleaned_caselog.csv,billing
客户咨询怎样查看账单余额详细信息,cleaned_caselog.csv,billing
预留邮箱的更改,cleaned_caselog.csv,general
支持页blob的虚机是什么系列,cleaned_caselog.csv,billing
Azure等保三级的评分,cleaned_caselog.csv,billing
dwadwa,cleaned_caselog.csv,subscription
更改订阅名字,cleaned_caselog.csv,general
azure 存储价格咨询,cleaned_caselog.csv,billing
发票申请问题,cleaned_caselog.csv,billing
跨合约迁移订阅咨询,cleaned_caselog.csv,subscription
Azure Backup 入站流量如何计费,cleaned_caselog.csv,billing
流量严重超标，申请减免费用,cleaned_caselog.csv,billing
申请增加总核数配额,cleaned_caselog.csv,virtual-machines
Virtual Network HP1 Gateway Hours,cleaned_caselog.csv,billing
充值查询,cleaned_caselog.csv,billing
Migrate subscription to CME.GBL tenant,cleaned_caselog.csv,subscription
电汇流程,cleaned_caselog.csv,billing
如何申请发票,cleaned_caselog.csv,billing
指导客户查看账单详情,cleaned_caselog.csv,billing
余额费用问题,cleaned_caselog.csv,billing
power embedded计费问题,cleaned_caselog.csv,billing
关于ea.azure.cn报表中使用量的问题咨询,cleaned_caselog.csv,billing
停订阅,cleaned_caselog.csv,subscription
请问怎么开发票？,cleaned_caselog.csv,billing
添加标准预付费订阅,cleaned_caselog.csv,subscription
付款问题,cleaned_caselog.csv,billing
如何查看Azure使用量详情,cleaned_caselog.csv,billing
账单中服务查询,cleaned_caselog.csv,billing
Azure转移订阅失败,cleaned_caselog.csv,subscription
Azure安全防护收费问题,cleaned_caselog.csv,billing
帮忙提交RDquota,cleaned_caselog.csv,general
sql server收费标准,cleaned_caselog.csv,billing
Cores limits only be 100,cleaned_caselog.csv,virtual-machines
帐单数据不对,cleaned_caselog.csv,billing
虚拟机在创建可用性集是否带来额外费用,cleaned_caselog.csv,billing
EA Portal 里面的价格清单是否含税？,cleaned_caselog.csv,billing
负载均衡服务怎么收费,cleaned_caselog.csv,billing
安邦保险 Azure核数提升申请,cleaned_caselog.csv,virtual-machines
中国东部无法创建DS2VM,cleaned_caselog.csv,general
如何绑定MPN ID,cleaned_caselog.csv,billing
在北部无法创建ds2v2 系列虚机,cleaned_caselog.csv,general
我们需要提升服务器配置 收到了 Core 配额限制,cleaned_caselog.csv,virtual-machines
线下汇款-2017/10/30,cleaned_caselog.csv,billing
开票系统注册用户时直接跳转到错误界面,cleaned_caselog.csv,billing
支付宝充值问题,cleaned_caselog.csv,billing
付费升级问题,cleaned_caselog.csv,billing
消息推送服务计费咨询,cleaned_caselog.csv,billing
支付宝充值失败,cleaned_caselog.csv,billing
收费详情以及发票申请咨询,cleaned_caselog.csv,billing
虚拟机传出流量问题,cleaned_caselog.csv,billing
Azure订阅被禁用,cleaned_caselog.csv,subscription
转账查询,cleaned_caselog.csv,billing
充值确认,cleaned_caselog.csv,billing
Azure使用费用问题,cleaned_caselog.csv,billing
在中国东部创建虚拟机失败,cleaned_caselog.csv,general
如何更改用户ID或者注销账户,cleaned_caselog.csv,general
EA Portal中添加订阅,cleaned_caselog.csv,subscription
登录时提示未找到任何订阅,cleaned_caselog.csv,subscription
请求恢复订阅号,cleaned_caselog.csv,subscription
指导续费,cleaned_caselog.csv,billing
web 应用收费咨询,cleaned_caselog.csv,billing
DS系列虚拟机价格,cleaned_caselog.csv,billing
如何查看总存储用量,cleaned_caselog.csv,billing
资源申请——上海扩博智能技术有限公司,cleaned_caselog.csv,virtual-machines
transfer account owner,cleaned_caselog.csv,subscription
线下汇款如何提交订单,cleaned_caselog.csv,billing
Azure账单疑问,cleaned_caselog.csv,billing
线下汇款20171109,cleaned_caselog.csv,billing
Invoice Pay -用于记录线下汇款labor time,cleaned_caselog.csv,billing
订阅被禁,cleaned_caselog.csv,subscription
虚拟机磁盘计费问题,cleaned_caselog.csv,billing
恢复订阅问题,cleaned_caselog.csv,subscription
续费无门,cleaned_caselog.csv,billing
关于虚拟机以及VPN网关的定价,cleaned_caselog.csv,billing
Azure 虚拟机ASM ARM之间各自报价对比,cleaned_caselog.csv,billing
怎么添加订阅,cleaned_caselog.csv,subscription
EA门户等相关问题,cleaned_caselog.csv,billing
创建不了hd-insight的storm集群,cleaned_caselog.csv,hdinsight
账号充值,cleaned_caselog.csv,billing
请问我的账户下余额是否有时间期限，如何延期？,cleaned_caselog.csv,billing
站点恢复的价格问题,cleaned_caselog.csv,billing
Azure付款问题,cleaned_caselog.csv,billing
CDN 收费收费模式是什么？,cleaned_caselog.csv,billing
存储收费问题,cleaned_caselog.csv,billing
web direct走银行账户转账形式,cleaned_caselog.csv,billing
发票未填写税号,cleaned_caselog.csv,billing
Increase the core quota to 350 per subscription,cleaned_caselog.csv,virtual-machines
如何使用线下汇款,cleaned_caselog.csv,billing
发票系统忘记密码,cleaned_caselog.csv,billing
充值还未到账,cleaned_caselog.csv,billing
企业用户账单问题,cleaned_caselog.csv,billing
department合并问题,cleaned_caselog.csv,billing
迁移到其他账户的订阅,cleaned_caselog.csv,subscription
虚拟机包年服务计费问题,cleaned_caselog.csv,billing
DDOS流量产生费用问题,cleaned_caselog.csv,billing
所以资源都处于禁用状态,cleaned_caselog.csv,billing
支付宝完成支付后未到账,cleaned_caselog.csv,billing
关于充值费用和精确统计的问题,cleaned_caselog.csv,billing
去除本帐号的HD Insight核数限制，方便创建HD Insight服务,cleaned_caselog.csv,hdinsight
database计费咨询,cleaned_caselog.csv,billing
CPP虚拟机咨询,cleaned_caselog.csv,billing
订阅余额查询,cleaned_caselog.csv,billing
记录线下汇款labor,cleaned_caselog.csv,billing
1元试用无法使用,cleaned_caselog.csv,billing
东部无法创建虚拟机,cleaned_caselog.csv,general
申请提高Cores配额,cleaned_caselog.csv,virtual-machines
添加新管理员报错,cleaned_caselog.csv,subscription
EA账号无法添加订阅,cleaned_caselog.csv,subscription
订阅误操作取消，请后台重启订阅,cleaned_caselog.csv,subscription
Azure合作伙伴问题,cleaned_caselog.csv,billing
Quota increase -志承软件,cleaned_caselog.csv,virtual-machines
查看账户金额及续费问题,cleaned_caselog.csv,billing
EA账号订阅迁移问题,cleaned_caselog.csv,general
数据保留问题,cleaned_caselog.csv,general
SSD收费问题,cleaned_caselog.csv,billing
付费咨询,cleaned_caselog.csv,billing
线下付款协议和汇款问题,cleaned_caselog.csv,billing
线下付款进度查询,cleaned_caselog.csv,billing
未充值成功,cleaned_caselog.csv,billing
服务被停原因查询,cleaned_caselog.csv,billing
关于账号,cleaned_caselog.csv,subscription
申请发票提示已经注册,cleaned_caselog.csv,billing
Cancel order - multiple order to keep successful one,cleaned_caselog.csv,billing
无法购买 中国东部 的虚拟机,cleaned_caselog.csv,virtual-machines
托管磁盘收费问题,cleaned_caselog.csv,billing
I wish to deploy A series VMs in EAST Asia region for my subscription ID,cleaned_caselog.csv,virtual-machines
订阅因被流量攻击关闭,cleaned_caselog.csv,billing
如何创建子订阅,cleaned_caselog.csv,subscription
Azure安全合规性咨询,cleaned_caselog.csv,billing
增加 cores in China North region,cleaned_caselog.csv,virtual-machines
权限设置,cleaned_caselog.csv,subscription
如何将订阅绑定至原微软帐号,cleaned_caselog.csv,general
更改注册邮箱,cleaned_caselog.csv,general
信用余额到期了问题,cleaned_caselog.csv,billing
Azure申请退款,cleaned_caselog.csv,billing
创建企业帐户后无法添加订阅,cleaned_caselog.csv,subscription
汇款确认,cleaned_caselog.csv,billing
mongodb怎么收费的？,cleaned_caselog.csv,billing
EA订阅迁移到web direct,cleaned_caselog.csv,subscription
查看续费情况,cleaned_caselog.csv,billing
Azure备份存储计费问题,cleaned_caselog.csv,billing
数据迁移前确认相关订阅下的资源,cleaned_caselog.csv,subscription
9月份账单详情咨询,cleaned_caselog.csv,billing
2017年2月1日开始的新价格没有生效,cleaned_caselog.csv,billing
1元试用停用后无法取回硬盘中的关键数据吗？,cleaned_caselog.csv,billing
查看账单问题,cleaned_caselog.csv,billing
如何续费？,cleaned_caselog.csv,billing
请帮忙提升订阅的HDInsight的内核配额到200,cleaned_caselog.csv,hdinsight
开具发票&发票金额&欠费问题,cleaned_caselog.csv,billing
测试账户升级咨询,cleaned_caselog.csv,subscription
什么样的原因导致我的azure帐号无法登录到ea.azure.cn中,cleaned_caselog.csv,billing
流量问题,cleaned_caselog.csv,billing
东部无法创建资源,cleaned_caselog.csv,general
账号金额查询,cleaned_caselog.csv,billing
线下汇款以及发票问题,cleaned_caselog.csv,billing
订阅由个人版升级到企业版,cleaned_caselog.csv,subscription
创建账户管理账号,cleaned_caselog.csv,billing
Clarification regarding network traffic charge,cleaned_caselog.csv,billing
订单取消,cleaned_caselog.csv,billing
标准IO - 空间长度型BLOB存储/磁盘（GB） - 本地冗余,cleaned_caselog.csv,billing
欠费问题,cleaned_caselog.csv,billing
申请上海地区资源,cleaned_caselog.csv,general
partner帮客户下单,cleaned_caselog.csv,billing
查询2016-11到2017-3的详细账单,cleaned_caselog.csv,billing
Provide credit to 63c63b5-6bbb-48d0-af9e-a7c86865cfff,cleaned_caselog.csv,billing
1RMB升级成标准预付费用户,cleaned_caselog.csv,billing
Enable creation of virtual machines in China East,cleaned_caselog.csv,general
中国东部创建虚拟机失败,cleaned_caselog.csv,general
标准预付费客户和MS-LED客户的资源使用区别问题,cleaned_caselog.csv,general
CloudService的价格,cleaned_caselog.csv,billing
申请配额后配额未生效,cleaned_caselog.csv,virtual-machines
线下汇款--2017/11/3,cleaned_caselog.csv,billing
添加子账号显示待定,cleaned_caselog.csv,billing
Need more cores for new deployment,cleaned_caselog.csv,virtual-machines
申请更多配额,cleaned_caselog.csv,active-directory
账单费用问题,cleaned_caselog.csv,billing
转账进程咨询,cleaned_caselog.csv,billing
修改手机和邮箱,cleaned_caselog.csv,general
无法创建东部A2类型的虚拟机,cleaned_caselog.csv,general
北部创建vm问题,cleaned_caselog.csv,virtual-machines
"Increase cores per subs, please.",cleaned_caselog.csv,virtual-machines
convert offer type,cleaned_caselog.csv,subscription
支付咨询以及如何申请发票,cleaned_caselog.csv,billing
关机计费问题,cleaned_caselog.csv,billing
增加hdi核数到400,cleaned_caselog.csv,hdinsight
need create ARM A2 series VM in China East,cleaned_caselog.csv,general
新建了一个订阅，找不到了,cleaned_caselog.csv,subscription
线下汇款-2017-12-12,cleaned_caselog.csv,billing
存储计费问题,cleaned_caselog.csv,billing
资源使用量的统计情况,cleaned_caselog.csv,virtual-machines
增加核数限制,cleaned_caselog.csv,virtual-machines
Invoice Report,cleaned_caselog.csv,billing
请提供清晰的ISO 27001认证证书图片,cleaned_caselog.csv,general
价格问题,cleaned_caselog.csv,billing
我需要恢复订阅,cleaned_caselog.csv,subscription
账单余额确定,cleaned_caselog.csv,billing
Azure注册未接到发票系统激活邮件,cleaned_caselog.csv,billing
获取每月用量,cleaned_caselog.csv,billing
能否提供proforma invoice给国外用户,cleaned_caselog.csv,billing
cpp服务咨询,cleaned_caselog.csv,billing
portal.azure.cn中的“成本管理+计费”是否可以看到中账单总金额？,cleaned_caselog.csv,billing
使用支付宝支付时，可否支持公司支付宝,cleaned_caselog.csv,billing
 EA portal无法添加订阅,cleaned_caselog.csv,subscription
EA客户创建订阅数咨询,cleaned_caselog.csv,general
VPN费用咨询,cleaned_caselog.csv,billing
虚拟机如何计费,cleaned_caselog.csv,billing
O365账号添加azure订阅,cleaned_caselog.csv,subscription
流量收費的問題,cleaned_caselog.csv,billing
计费情况咨询,cleaned_caselog.csv,billing
新创建的订阅无法在东部创建虚拟机,cleaned_caselog.csv,general
send grid收费问题,cleaned_caselog.csv,billing
无法创建D4_V2虚拟机,cleaned_caselog.csv,virtual-machines
营业执照需求,cleaned_caselog.csv,billing
遗失发票系统登录账号和密码,cleaned_caselog.csv,billing
Invoice pay12/26,cleaned_caselog.csv,billing
添加订阅提示当前未提供任何优惠。,cleaned_caselog.csv,subscription
I can't make any new subscription,cleaned_caselog.csv,subscription
删除订阅问题,cleaned_caselog.csv,subscription
 无法管理订阅的合作伙伴关联,cleaned_caselog.csv,subscription
合约账号迁移相关,cleaned_caselog.csv,subscription
需要增加Classic VM Core的数量,cleaned_caselog.csv,virtual-machines
打开EA门户报错,cleaned_caselog.csv,billing
中国东部核数增加,cleaned_caselog.csv,virtual-machines
账户合同转移时，如何一次性付清超额费用,cleaned_caselog.csv,subscription
如何查看客户的账单,cleaned_caselog.csv,billing
Invoice pay 20170726,cleaned_caselog.csv,billing
添加付费订阅,cleaned_caselog.csv,subscription
Azure支付问题,cleaned_caselog.csv,billing
存储计费咨询,cleaned_caselog.csv,billing
需要购买证明,cleaned_caselog.csv,billing
将一元订阅变更至预付帐户需要注意什么？现有订阅内的资源能保留吗？,cleaned_caselog.csv,billing
我的订阅不支持 中国东部 地区,cleaned_caselog.csv,general
PIA添加订阅问题,cleaned_caselog.csv,subscription
一元试用充值失败,cleaned_caselog.csv,billing
MPN ID绑定,cleaned_caselog.csv,billing
云启-中山辰元纺织科技有限公司,cleaned_caselog.csv,billing
如何添加订阅并分配资源,cleaned_caselog.csv,subscription
核数扩容,cleaned_caselog.csv,virtual-machines
删除订阅,cleaned_caselog.csv,subscription
数据流量计费问题,cleaned_caselog.csv,billing
大客户费用咨询,cleaned_caselog.csv,subscription
收费问题,cleaned_caselog.csv,billing
azure充值问题咨询,cleaned_caselog.csv,billing
1元测试账号转成标准付费账号,cleaned_caselog.csv,subscription
web升级企业订阅操作,cleaned_caselog.csv,subscription
Transfer Ownership to @cme.gbl account,cleaned_caselog.csv,subscription
disable Mooncake Trial account,cleaned_caselog.csv,subscription
指导公对公转账,cleaned_caselog.csv,billing
信息咨询,cleaned_caselog.csv,billing
邮件通知,cleaned_caselog.csv,billing
ea portal 账单刷新时间是什么时候,cleaned_caselog.csv,billing
SQL server数据库收费,cleaned_caselog.csv,billing
Azure账单相关,cleaned_caselog.csv,billing
Azure资源申请 趣链,cleaned_caselog.csv,virtual-machines
大客户续费问题,cleaned_caselog.csv,billing
账户余额问题,cleaned_caselog.csv,billing
转移订阅,cleaned_caselog.csv,subscription
vm权限,cleaned_caselog.csv,general
咨询如何在Azure后台下载账单明细,cleaned_caselog.csv,billing
订阅达到了此位置上 Total Regional vCPUs 的容量,cleaned_caselog.csv,virtual-machines
Increase core quota for 苏州UL美华认证有限公司,cleaned_caselog.csv,general
注册发票系统一直无法收到激活邮件,cleaned_caselog.csv,billing
管理员权限问题,cleaned_caselog.csv,subscription
Azure申请开启东区资源,cleaned_caselog.csv,general
金额到账问题,cleaned_caselog.csv,billing
数据库收费标准问题,cleaned_caselog.csv,billing
计费服务不明,cleaned_caselog.csv,billing
合约帐号问题,cleaned_caselog.csv,billing
如何取的发票,cleaned_caselog.csv,billing
将订阅迁移到另外一个账户下,cleaned_caselog.csv,subscription
如何取消订阅,cleaned_caselog.csv,subscription
MySQL如何计费,cleaned_caselog.csv,billing
关停订阅,cleaned_caselog.csv,subscription
azure账单咨询,cleaned_caselog.csv,billing
怎么给我停止了？,cleaned_caselog.csv,billing
希望通只读角色的账户能够实时下载account门户的详细账单,cleaned_caselog.csv,billing
账单明细咨询,cleaned_caselog.csv,billing
re-active account,cleaned_caselog.csv,subscription
Increase BJB DSv1 core quota by 100 - Datatist,cleaned_caselog.csv,virtual-machines
请问一个身份证号码跟手机号能申请几个免费订阅,cleaned_caselog.csv,billing
付款方式,cleaned_caselog.csv,billing
Azure账户的订阅重启,cleaned_caselog.csv,subscription
Azure合同问题,cleaned_caselog.csv,billing
EA门户，账户问题,cleaned_caselog.csv,billing
关于web应用如何收费的问题,cleaned_caselog.csv,billing
Service Fabric 虚机关闭是否收费,cleaned_caselog.csv,billing
1元试用账户提示没有订阅,cleaned_caselog.csv,subscription
Invoice pay 2017/12/4,cleaned_caselog.csv,billing
账单和用量查询,cleaned_caselog.csv,billing
添加管理员出错,cleaned_caselog.csv,subscription
订阅点击取消之后是否还有费用产生,cleaned_caselog.csv,billing
增加核数对应价格,cleaned_caselog.csv,billing
Windows虚拟机license收费标准,cleaned_caselog.csv,billing
cpu核心的个数,cleaned_caselog.csv,virtual-machines
请问怎么申请修改发票抬头，想改成公司抬头,cleaned_caselog.csv,billing
EA账号订阅迁移到另外一个ea后的问题,cleaned_caselog.csv,subscription
RE-Enable a trial subscription and settle pervious charges,cleaned_caselog.csv,billing
大客户咨询如何添加订阅,cleaned_caselog.csv,subscription
Invoice pay 匹配,cleaned_caselog.csv,billing
虚拟机系列价格咨询,cleaned_caselog.csv,billing
Invoice PI Cancel order- 1211,cleaned_caselog.csv,billing
Invoice Cancel order,cleaned_caselog.csv,billing
web direct升级EA绑定问题,cleaned_caselog.csv,subscription
Looking for A3 VM in ChinaEast,cleaned_caselog.csv,general
计费疑问,cleaned_caselog.csv,billing
EA门户相关问题,cleaned_caselog.csv,subscription
订阅被停,cleaned_caselog.csv,billing
充值到账问题,cleaned_caselog.csv,billing
存储价格详情,cleaned_caselog.csv,billing
CPU核数不够用,cleaned_caselog.csv,general
请尽快更新订阅余额,cleaned_caselog.csv,billing
取消订单-重复下单-2017-12-18/19,cleaned_caselog.csv,billing
帮忙提供fraud数据,cleaned_caselog.csv,general
如何修改备用邮箱地址,cleaned_caselog.csv,general
查看详细的账单,cleaned_caselog.csv,billing
增加虚机的需求 -- 雅培,cleaned_caselog.csv,virtual-machines
Quota increase - 迪卡侬,cleaned_caselog.csv,virtual-machines
需要明确下虚拟机按使用量付费的细节,cleaned_caselog.csv,billing
支付方式更改,cleaned_caselog.csv,billing
一元试用在支付页面加载失败。如何重新支付？,cleaned_caselog.csv,billing
出网流量问题,cleaned_caselog.csv,billing
帮忙重新激活订阅以及切换订阅,cleaned_caselog.csv,subscription
VM资费咨询,cleaned_caselog.csv,billing
ARM界面VM的公共IP和专用IP如何计费,cleaned_caselog.csv,billing
increase CPU core limit in Azure from 100 to 150,cleaned_caselog.csv,virtual-machines
用自定义镜像创建虚拟机的计费问题,cleaned_caselog.csv,billing
Power Bi embedded 收费方式,cleaned_caselog.csv,billing
申请东部Dv2虚拟机资源,cleaned_caselog.csv,billing
怎么被取消？,cleaned_caselog.csv,billing
ea账户管理,cleaned_caselog.csv,billing
Cancel invoice order - 大于7天未完成,cleaned_caselog.csv,billing
如何销户,cleaned_caselog.csv,general
开通东部资源权限,cleaned_caselog.csv,general
Block存储费用,cleaned_caselog.csv,billing
对公转账咨询,cleaned_caselog.csv,billing
申请发票 ,cleaned_caselog.csv,billing
请尽快重新激活订阅,cleaned_caselog.csv,subscription
Subscription Owner Transfer to @cme.gbl account,cleaned_caselog.csv,subscription
Cancel invoice order,cleaned_caselog.csv,billing
订阅和账单问题,cleaned_caselog.csv,billing
Invoice PI 匹配-0808,cleaned_caselog.csv,billing
如何变更公司名称,cleaned_caselog.csv,billing
Can't create a new subscription,cleaned_caselog.csv,subscription
Transfer我的这个订阅到我O365的Directory,cleaned_caselog.csv,subscription
注册发票账号问题,cleaned_caselog.csv,billing
数据导出费用咨询,cleaned_caselog.csv,billing
账单设置,cleaned_caselog.csv,billing
Azure 账户管理员权限不希望给到普通用户，并希望同事使用此产品,cleaned_caselog.csv,subscription
信息更改,cleaned_caselog.csv,billing
如何购买新的资源？,cleaned_caselog.csv,billing
加核咨询,cleaned_caselog.csv,virtual-machines
内核增加到200,cleaned_caselog.csv,virtual-machines
虚拟网络数量已经达到配额，申请,cleaned_caselog.csv,virtual-network
1RMB支付失败,cleaned_caselog.csv,billing
D系列虚拟机申请,cleaned_caselog.csv,virtual-machines
如何获得发票,cleaned_caselog.csv,billing
合同咨询,cleaned_caselog.csv,billing
虚拟机使用CPP额度计费了,cleaned_caselog.csv,billing
管理员角色问题,cleaned_caselog.csv,subscription
账号下面没有钱,cleaned_caselog.csv,billing
订阅内无法添加,cleaned_caselog.csv,billing
支付宝充值成功，但后台依然未显示,cleaned_caselog.csv,billing
东部资源受限,cleaned_caselog.csv,general
账户充值咨询,cleaned_caselog.csv,billing
RE:  Cancel internal subscription  Initial Response,cleaned_caselog.csv,subscription
支付方式添加,cleaned_caselog.csv,billing
Move AD & subscription to new account,cleaned_caselog.csv,subscription
变更账户最大核心支持数,cleaned_caselog.csv,virtual-machines
配置ER专线的费用咨询,cleaned_caselog.csv,billing
为什么没显示订阅类型的变更,cleaned_caselog.csv,billing
重新开发票,cleaned_caselog.csv,billing
Azure更改账户基本信息,cleaned_caselog.csv,billing
Extension the NSG rules,cleaned_caselog.csv,virtual-network
Invoice pay 20170731,cleaned_caselog.csv,billing
更换订阅计划以后，资源转移问题,cleaned_caselog.csv,subscription
关于试用帐号转正式帐号,cleaned_caselog.csv,subscription
PIA在线付款协议,cleaned_caselog.csv,billing
Azure 修改发票系统邮箱,cleaned_caselog.csv,billing
收费详情,cleaned_caselog.csv,billing
带宽怎么收费,cleaned_caselog.csv,billing
DocumentDB价格,cleaned_caselog.csv,billing
EA Portal 相关问题,cleaned_caselog.csv,billing
恢复删除的账号,cleaned_caselog.csv,subscription
一元试用无法进行支付,cleaned_caselog.csv,billing
DS2虚拟机捕获镜像,cleaned_caselog.csv,billing
1RMB试用消费问题,cleaned_caselog.csv,billing
Increase ARM Cores,cleaned_caselog.csv,virtual-machines
发票系统登录不了,cleaned_caselog.csv,billing
虚拟网络的计费标准,cleaned_caselog.csv,billing
费用调整咨询,cleaned_caselog.csv,billing
IRMB无法完成支付,cleaned_caselog.csv,billing
信用额度,cleaned_caselog.csv,billing
如何禁用一个用户 ,cleaned_caselog.csv,subscription
发票系统进不去,cleaned_caselog.csv,billing
云伴计划-0207,cleaned_caselog.csv,billing
客户要查询试用的起止时间,cleaned_caselog.csv,billing
测试账号转标准预付费账号操作,cleaned_caselog.csv,billing
AIRS Site fails when approving internal IO funding of Azure account,cleaned_caselog.csv,general
无权创建订阅,cleaned_caselog.csv,subscription
发票问题咨询,cleaned_caselog.csv,billing
更改发票信息,cleaned_caselog.csv,billing
Map SubID to OrgID,cleaned_caselog.csv,general
取消订阅问题,cleaned_caselog.csv,subscription
vm计费咨询,cleaned_caselog.csv,billing
Marriott-White list request,cleaned_caselog.csv,general
发票系统邮箱更改,cleaned_caselog.csv,billing
申请发票提示金额需要大于0,cleaned_caselog.csv,billing
导出EA测试账户使用量详情,cleaned_caselog.csv,billing
发票注册账户不成功,cleaned_caselog.csv,billing
订阅权限分配问题,cleaned_caselog.csv,subscription
订阅被Suspended,cleaned_caselog.csv,subscription
线下付款,cleaned_caselog.csv,billing
查看账单报错,cleaned_caselog.csv,billing
磁盘扩容费用咨询,cleaned_caselog.csv,billing
账户激活,cleaned_caselog.csv,azure-portal
cancel order-2017/12/22,cleaned_caselog.csv,billing
更改发票邮寄地址,cleaned_caselog.csv,billing
云启-无锡爱源金鹰网络科技有限公司,cleaned_caselog.csv,billing
希望提升中国东部区域Dv2系列核心配额到50个,cleaned_caselog.csv,virtual-machines
如何关联partner ID,cleaned_caselog.csv,billing
固定IP收费咨询,cleaned_caselog.csv,billing
